client_id,postal_code,province,customer_total_revenue,customer_total_orders,customer_avg_ticket,customer_frequency,customer_frequency_log1p,days_since_last_order,is_active_customer,return_rate_30d,campaign_lift,coefficient_variation_30d,client_embedding_0,client_embedding_1,client_embedding_2,client_embedding_3
1000101134,18600.0,Granada,11008.53,12,917.3775,1.0344827586206897,0.7102416139192455,83,True,0.0,-1.0,0.024457893185282374,12.75445354291935,4.221254997532204,-3.601992610584483,6.120098552172838
1000082357,28039.0,Madrid,11006.89,10,1100.6889999999999,0.32608695652173914,0.2822324676842162,551,False,0.0,-0.3853339188893164,0.0,4.701530127742177,8.566799247319887,-1.3239282232144423,-0.222084074501643
37197,18013.0,Granada,11006.619999999999,11,1000.6018181818181,0.18857142857142856,0.1727521057778039,40,True,0.0,0.369014835529434,0.0,8.530327967298824,-4.754024822791814,-2.089512699469797,7.966839340166709
1000041273,16002.0,Cuenca,11001.78,10,1100.178,0.20202020202020202,0.18400364297693947,6,True,0.0,-1.0,0.0,12.05728737722047,0.9167193810391435,5.643943961516027,6.540436290121327
1000082340,41410.0,Sevilla,11001.73,6,1833.6216666666667,0.1271186440677966,0.119664503756089,74,True,0.0,0.2741330796701009,0.0,11.868427489284144,-0.5460895862334518,-3.8005266738887347,6.349168063531173
1000080102,8041.0,Barcelona,10998.05,17,646.9441176470588,0.3096539162112933,0.2697629162115161,67,True,0.3333333333333333,0.3186557946588063,1.4927719422802632,6.54500587985597,-4.163560786652864,-3.0426515870043533,-5.272043020440226
1000082287,18600.0,Granada,10990.97,21,523.3795238095238,0.41916167664670656,0.35006632871837606,34,True,0.0,-1.0,0.0,10.762714456741381,-4.966028587298145,8.232296734727013,0.10905522084703517
10206,28018.0,Madrid,10984.2,10,1098.42,0.17772511848341233,0.16358471206061692,115,True,0.0,-1.0,0.0,12.543566469596858,1.7739650818786297,-5.0333925160852875,-3.6767216186522673
22597,33001.0,Asturias,10983.82,16,686.48875,0.2787456445993031,0.24587963229494916,27,True,0.0,-1.0,0.0,8.264123898819006,2.731239961166661,-1.8399230467136718,6.477427091936037
1000053469,43840.0,Tarragona,10983.4,13,844.876923076923,0.21678710394663703,0.19621386357232984,13,True,0.0,-0.7771296460304198,0.0,6.662550462677496,11.942944037061615,-1.6352624266168978,-0.6010352879766756
1000072759,41710.0,Sevilla,10969.22,9,1218.802222222222,0.16656384947563233,0.1540625469227814,151,True,0.0,-1.0,0.0,9.043334963613026,-5.106446266672472,-2.6610253341347283,7.195048765125824
1000081188,18140.0,Granada,10967.970000000001,19,577.2615789473684,0.7808219178082192,0.5770750093071912,1091,False,0.0,-1.0,0.45271111131766073,12.483153854847318,1.4580181544402164,-3.491753196896548,6.97828679535114
1000078678,28054.0,Madrid,10966.88,13,843.6061538461538,0.22071307300509338,0.19943517406946,54,True,0.0,-1.0,0.0,10.239166703882693,-3.9253110249499277,-5.00647837136193,-3.044057536407733
23423,33750.0,Asturias,10965.06,14,783.2185714285714,0.2631578947368421,0.23361485118150516,203,False,0.0,-0.22961950649249083,0.0,9.224160397019842,0.4663930924437425,-3.4658403643206097,1.1679730007704598
35566,44600.0,Teruel,10957.07,13,842.8515384615384,0.23423423423423423,0.21045072451579078,12,True,0.0,-1.0,0.0,9.823196259446078,2.616940858938174,1.4311474933465111,0.43685614143126905
21846,8921.0,Barcelona,10953.08,14,782.3628571428571,0.24249422632794457,0.21712083215929456,88,True,0.0,0.13492852129768526,0.14914208916418542,8.21476995103978,-4.504721329011824,1.7040006539449017,-5.991095060263556
1000078307,37500.0,Salamanca,10947.23,9,1216.358888888889,0.17786561264822134,0.1637039977778842,237,False,0.0,-0.09592199843427524,0.0,7.680526868398124,-4.589493308310749,-2.4294649881557815,0.5377486352734501
27852,28931.0,Madrid,10941.47,9,1215.7188888888888,0.22689075630252103,0.20448312859680706,595,False,0.0,-1.0,0.0,14.13540340213311,-7.170001140836909,4.476029072285737,2.9770457604341267
25590,15840.0,A Coruña,10941.38,9,1215.7088888888889,0.19081272084805653,0.1746360327091241,111,True,0.0,-0.12676665935792725,0.0,9.355791483522099,-5.271208829531116,-2.6356192969885495,7.601447591681721
1000077779,23005.0,Jaén,10931.59,14,780.8278571428572,0.2507462686567164,0.22374038809707128,131,True,0.0,-1.0,0.0,3.9500705736171473,-0.9019048218909348,10.604105099888788,-1.8024446183780847
1000080417,28055.0,Madrid,10920.43,16,682.526875,0.29981261711430357,0.26222011339691975,76,True,0.0,-1.0,0.0,17.1840049827217,-2.458854024262308,5.40533073408824,1.4776142769453096
1000072731,28005.0,Madrid,10917.02,16,682.31375,0.2831858407079646,0.24934592370823383,90,True,0.0,-0.1685341552216526,0.0,11.3216410994548,-6.566134719162667,-1.969307558765463,-4.026690032305215
716,43001.0,Tarragona,10907.039999999999,15,727.136,0.25181869054280914,0.22459744633070156,19,True,0.0,-1.0,0.0,10.578911015925806,4.334726815688149,-4.031655549686234,-5.1435047601408295
1000075760,50010.0,Zaragoza,10903.84,7,1557.6914285714286,0.23516237402015677,0.21120243837700342,434,False,0.0,-1.0,0.0,6.154134868731434,11.401310110112263,-1.2654228330123796,-0.4930490744995102
1000079687,28805.0,Madrid,10888.880000000001,17,640.5223529411766,0.2878103837471783,0.25294339925699466,31,True,0.0,0.1777786904771683,0.0,6.796625178033587,-4.0431109453626926,-3.0579831360615497,1.045502953906556
1000080093,3502.0,Alicante,10878.11,10,1087.8110000000001,0.1757469244288225,0.16190362600189753,27,True,0.0,1.3019455145114165,0.0,9.955999038769063,-4.639975099591256,6.458848167297895,-0.5692419321404204
1000056485,38204.0,Sta.Cruz Tenerife,10877.07,10,1087.7069999999999,0.16939582156973462,0.15648722361275064,28,True,0.0,-1.0,0.0,2.2651675463229513,-0.5015781528435717,6.245291981348819,-1.0290919511542937
1000078303,39560.0,Cantabria,10873.08,13,836.3907692307693,0.2292768959435626,0.20642610703277178,67,True,0.0,-0.6879606624575018,0.0,10.129929667113428,-5.676146492236833,-0.6317432370844257,-2.019664986919294
1000079798,4770.0,Almería,10871.15,22,494.1431818181818,0.42829331602855286,0.3564802462063459,25,True,0.0,-0.16000241078424157,0.4714045207910315,13.772552173166387,1.9882107253014079,-5.322458326337614,-2.9768805144281365
1000067238,8015.0,Barcelona,10870.57,10,1087.057,0.19633507853403143,0.17926278228762954,270,False,0.0,-1.0,0.0,3.147112755203748,5.628017066763295,-0.5611111591940089,0.1838438932840651
1000039922,28005.0,Madrid,10870.37,12,905.8641666666667,0.20202020202020202,0.18400364297693947,17,True,0.0,-1.0,0.0,8.682324933627733,-3.4767195202406547,9.8956798263537,4.529416062229632
39261,8017.0,Barcelona,10868.16,15,724.544,0.27439024390243905,0.2424678241406126,173,True,0.0,0.774169631918368,0.0,3.887754093373365,6.73372948514846,-1.012859350050111,-0.035609810665112596
1000080317,46600.0,Valencia,10864.68,8,1358.085,0.16032064128256512,0.14869638182147657,27,True,0.5,0.4761400579767001,1.4927719422802632,10.899791409723354,-6.350393444665362,-3.7070950233575513,4.709941409251952
1000081991,8500.0,Barcelona,10863.38,12,905.2816666666666,0.23300970873786409,0.2094580982289555,224,False,0.0,-0.031047893965602667,0.0,5.574698872759621,-3.0321885191432045,-0.5936819294823188,6.182046028673771
1000100375,38005.0,Sta.Cruz Tenerife,10858.53,12,904.8775,0.4522613065326633,0.37312186338793973,94,True,0.0,0.3218632816328216,0.0,7.896115415973943,7.481892742736946,6.858464447727758,-1.5338032796481988
1000082157,48950.0,Vizcaya,10855.45,8,1356.93125,0.14510278113663846,0.13549439816238693,12,True,0.5,1.4841620996216978,0.0,9.55147330321231,-5.398939043995567,-2.7453031870848865,7.3330471335877405
1000076148,28025.0,Madrid,10850.84,27,401.88296296296295,0.4623287671232877,0.38003021096034284,59,True,0.0,-0.019605892957046043,0.0,7.729753469408139,-4.580995348378673,-2.298451890001492,1.3676845670797921
1000077685,28009.0,Madrid,10848.28,17,638.1341176470588,0.30375223347230496,0.26524644044532214,82,True,0.0,0.08555352780090987,0.0,9.556584678776392,0.23181451895290234,-3.5399245985494585,1.2043418268830306
1000070964,8012.0,Barcelona,10844.14,9,1204.9044444444444,0.1534090909090909,0.14272198400363556,54,True,0.0,-1.0,0.0,14.604214811087827,-0.8361043165470079,-5.456153151117897,0.26188765020015314
1000076512,23700.0,Jaén,10842.72,11,985.7018181818181,0.21710526315789475,0.19647530423204845,201,False,0.0,-1.0,0.0,10.666597117311415,4.897677908864378,-2.5654860953471026,6.3628015802394176
2000658,0.0,Andorra,10841.09,9,1204.5655555555556,0.4115853658536585,0.3447134457020903,35,True,0.0,-1.0,0.0,4.772828303775011,8.440160553107914,-1.3684618145444059,-0.03375333839356553
42239,6800.0,Badajoz,10839.76,26,416.9138461538462,0.5927051671732523,0.46543393355567025,56,True,0.0,0.487768662225946,0.0,14.967730491860115,-7.774856645259268,3.2999078257033334,1.5022288388536569
37427,8015.0,Barcelona,10826.87,16,676.679375,0.29143897996357016,0.25575708502259686,69,True,0.0,-1.0,0.45734441127578007,9.928453759834987,-3.3822335930856076,-2.7207786081835095,7.253554541525745
290,43001.0,Tarragona,10820.26,25,432.8104,0.4675810473815461,0.3836154993937622,73,True,0.0,0.09314138820392699,0.0,12.026240116027017,3.1720406471891245,2.7559894140209202,-5.595056063949839
42462,33180.0,Asturias,10817.44,9,1201.937777777778,0.2459016393442623,0.2198594761130198,13,True,0.0,-1.0,0.0,5.0572581009774895,9.318633512783787,-0.8992675313428211,-0.11152152484770403
1000100557,28009.0,Madrid,10803.01,11,982.0918181818182,0.48316251830161056,0.3941766446778933,66,True,0.0,-1.0,0.0,13.410876114541162,4.361145798237407,-3.463650278877441,6.852188814617547
1000080735,3730.0,Alicante,10801.529999999999,11,981.9572727272727,0.203955500618047,0.18561238658404342,159,True,0.0,0.3846998659325277,0.0,8.752813820679435,-4.903473931939317,-0.41918407082008124,-2.843538580882348
1000100141,48008.0,Vizcaya,10795.52,7,1542.217142857143,0.2497027348394768,0.22290571090400307,55,True,0.0,-1.0,0.0,9.84633596393169,-5.3336533437321725,-3.6038774904079984,3.968276619199603
1000077205,46011.0,Valencia,10794.5,8,1349.3125,0.14796547472256472,0.13799122316165413,77,True,0.0,-1.0,0.0,5.571275487195677,10.341652962233331,-1.1414751645008911,-0.12897509713912436
1000078935,13170.0,Ciudad Real,10782.33,9,1198.0366666666666,0.23622047244094488,0.21205871888971678,96,True,0.0,-1.0,0.0,10.512143072176844,-6.508464117626447,-5.097321336417189,-3.8471623439762452
1000081326,46014.0,Valencia,10776.76,10,1077.676,0.17006802721088435,0.15706189003471674,26,True,0.0,-1.0,0.0,11.362840596478911,-6.532972342978871,-1.6386212717209485,-3.794521087523959
42518,2500.0,Albacete,10766.73,15,717.7819999999999,0.45271629778672035,0.3734351127961975,14,True,0.0,-1.0,0.0,14.224048699116857,-7.3176155011813675,4.140858270779186,0.1712778681833717
1000078513,28043.0,Madrid,10763.02,13,827.9246153846154,0.24238657551274084,0.21703418750801687,147,True,0.0,-1.0,0.0,3.9644681984101724,7.132521503168791,-0.9499174829936478,-0.20511688053134564
32995,28806.0,Madrid,10757.76,15,717.184,0.25773195876288657,0.2293100662298737,48,True,0.0,-1.0,0.0,12.007183953429488,-5.861495234015712,5.893702012230653,-0.022469376535625862
1000080265,48930.0,Vizcaya,10756.08,7,1536.5828571428572,0.21105527638190957,0.19149210876616263,26,True,0.0,-1.0,0.018634576408490318,8.916602078250282,-0.9181077728459538,-3.4133593700620617,0.6485178300214097
41792,28770.0,Madrid,10752.27,12,896.0225,0.22443890274314213,0.20248270048795136,161,True,0.0,-1.0,0.0,7.705037950304509,-0.21805346502143594,-3.328697806608775,0.38110064001676447
41364,20001.0,Gipúzkoa,10748.6,16,671.7875,0.2874251497005988,0.25264421571090767,38,True,0.0,-1.0,0.0,11.94064909203869,-7.088403034175916,-4.338412645864844,2.13959987743674
13297,8030.0,Barcelona,10747.17,13,826.7053846153847,0.2793696275071633,0.24636747811412657,355,False,0.0,-1.0,0.0,15.222997110937664,-1.5145270604330914,4.976813375107058,-3.8700153084344966
1000079844,46900.0,Valencia,10746.65,7,1535.2357142857143,0.4895104895104895,0.39844753544951783,1349,False,0.0,1.1028617673263654,0.0,3.183453186854552,6.0187522763851495,-0.7152384132675266,-0.6282029479817105
1000073050,23009.0,Jaén,10738.17,14,767.0121428571429,0.34653465346534656,0.29753436889479257,118,True,0.0,0.18913018067237575,0.0,2.8316486191252515,5.074334377931264,-0.5279304119638706,0.16826170779763386
27160,48002.0,Vizcaya,10731.77,5,2146.3540000000003,0.10699001426533523,0.10164463314862865,46,True,0.0,-1.0,0.0,6.879010812161243,12.554865558555631,-1.821648222491464,-0.6486242748719693
1000075475,33202.0,Asturias,10728.82,15,715.2546666666666,0.2964426877470356,0.25962411965662346,119,True,0.0,-1.0,0.0,10.949474267516708,-6.461620196198478,-3.6914015623427647,2.691908217983887
14765,8021.0,Barcelona,10726.65,8,1340.83125,0.3846153846153846,0.32542240043462795,1166,False,0.0,-1.0,0.0,4.887869068227107,9.002189250161502,-0.7997208916388491,-0.08695335876936085
26899,28043.0,Madrid,10726.2,24,446.925,0.4088586030664395,0.34277987519559483,11,True,0.0,-1.0,0.0,4.3493177387612105,7.82566432586056,-1.0148636889093603,-0.13759489425411522
1000080051,48991.0,Vizcaya,10714.19,25,428.5676,0.4419563936358279,0.3660007982084453,96,True,0.0,-1.0,0.0,7.804600384283723,-1.5344430820846355,3.563894181509785,-4.889289652227546
1000080797,2630.0,Albacete,10698.199999999999,10,1069.82,0.20229265003371547,0.18423027572520834,224,False,0.0,0.17998234327008977,0.0,10.738630775032698,-5.530950966888224,1.5621601203492137,6.456804232763549
26286,28210.0,Madrid,10690.44,27,395.94222222222226,0.49846153846153846,0.4044389407528523,34,True,0.0,-0.3113175704017188,0.09073505945006338,15.331524552208778,2.3244388732390817,-0.8387128924823208,-4.4293447919434925
1000081695,44600.0,Teruel,10683.44,11,971.2218181818182,0.2,0.18232155679395465,45,True,0.0,-1.0,0.0,6.695182082409767,-3.982508892897433,-3.0246795643510667,1.056880595619253
30202,28293.0,Madrid,10674.31,10,1067.431,0.1928020565552699,0.17630520860780896,102,True,0.0,1.8740509106190477,0.0,5.768222022452014,6.811217265252754,3.8015329602605186,-1.5515862560830487
34933,28980.0,Madrid,10673.31,15,711.554,0.2871729419272495,0.25244829559819093,210,False,0.0,-1.0,0.0,11.125402268885678,-6.498512399956506,-3.8304997095185804,4.435474209045803
31442,8190.0,Barcelona,10657.59,26,409.9073076923077,0.47794117647058826,0.39065002232302376,173,True,0.0,0.20891369505627871,0.0,3.433701075328621,6.148691035636834,-0.6302026373563098,0.2028059652490538
1000080049,4867.0,Almería,10655.15,12,887.9291666666667,0.2236024844720497,0.20179936375352553,207,False,0.0,-1.0,0.0,15.78400640208689,2.7537355012678075,3.6493798089519167,-0.2934179056163639
1000100196,46870.0,Valencia,10644.710000000001,8,1330.5887500000001,0.24365482233502536,0.21805448180673848,27,True,0.0,1.3640197703512595,0.0,9.389621034042825,6.731495618487988,0.5188214818253248,0.23105805729623788
1000082009,41500.0,Sevilla,10635.03,10,1063.5030000000002,0.2390438247011952,0.21433997304745023,73,True,0.0,-0.24311163483866507,0.0,10.335603642791794,-6.161915704940436,-3.803114795817361,1.424181431656587
1000100366,38003.0,Sta.Cruz Tenerife,10625.59,16,664.099375,0.5707491082045184,0.45155264454937727,54,True,0.0,-1.0,0.0,12.503788813881886,8.051898130292043,-3.526477066916304,-0.6566255691807241
7422,35002.0,Las Palmas,10606.98,11,964.2709090909091,0.20846493998736576,0.18935090955924075,201,False,0.0,-1.0,0.0,5.021744329331151,9.266966665883055,-0.8619692289733566,-0.1182264463195836
40442,3001.0,Alicante,10604.609999999999,8,1325.5762499999998,0.13945380592678674,0.13054902998480686,82,True,0.0,-1.0,0.0,7.231768118093946,9.611612108317845,2.7436562866264063,-1.1118341440196042
30148,33004.0,Asturias,10601.25,8,1325.15625,0.1652892561983471,0.15296934478142718,290,False,0.0,-1.0,0.6236201506489725,6.127136165165271,11.050937521662428,-1.3421713512287587,-0.2767756761163894
3044,28018.0,Madrid,10592.41,12,882.7008333333333,0.2104032729398013,0.1909535875033907,46,True,0.0,-1.0,0.0,14.699682350202046,-3.0644749012246373,4.221336342695535,-4.936202906701259
32793,45500.0,Toledo,10589.17,10,1058.917,0.2112676056338028,0.19166741921219232,117,True,0.0,0.3486894541727026,0.0,13.461171803201415,-1.2060383427122634,-4.206120482278543,3.041039732770551
1000080560,3503.0,Alicante,10588.77,24,441.19875,0.4208065458796026,0.3512247004239299,25,True,0.0,-1.0,0.0,9.733749424894928,4.509663421504766,8.883866068771724,-4.735506681358342
26062,8770.0,Barcelona,10587.44,14,756.2457142857144,0.2621722846441948,0.23283427195211223,83,True,0.0,-1.0,0.0,10.644306825743337,4.496454262888745,1.199851754316779,0.5453142458939508
33274,48009.0,Vizcaya,10580.26,7,1511.4657142857143,0.16444792482380577,0.15224709042761575,269,False,0.0,-1.0,0.0,6.41025369248077,-4.024025310132758,-2.9171800656416744,-4.976266604071033
1000078502,15142.0,A Coruña,10575.720000000001,13,813.5169230769231,0.22272986864648772,0.20108595630383097,59,True,0.0,-1.0,0.0,12.176565374227161,7.271656069035022,-2.9790881786407475,7.345062445578318
35906,41001.0,Sevilla,10574.0,8,1321.75,0.15706806282722513,0.14588927347112293,38,True,0.0,-1.0,0.0,7.117442143382018,-4.234990823234544,-3.152534705095342,0.9859639218983729
32249,3420.0,Alicante,10563.43,10,1056.343,0.17772511848341233,0.16358471206061692,19,True,0.0,-0.15113778335809244,0.0,10.265731617491733,-6.313869001141389,-4.866202775043375,-2.942990921699935
6197,11007.0,Cádiz,10549.43,4,2637.3575,0.17543859649122806,0.1616413515564159,115,True,0.0,2.0957048479362084,0.0,3.066800214291775,5.4603045479819174,-0.6156124456235804,0.2475575687394419
28962,5480.0,Ávila,10542.81,14,753.0578571428571,0.24532710280373832,0.21939822858404776,102,True,0.0,-0.2829344014219832,0.0,4.541228796306777,-2.3518900552042283,-0.12520304620019582,7.126233164354673
31916,28921.0,Madrid,10524.83,13,809.6023076923077,0.2287390029325513,0.20598844263862093,116,True,0.0,0.20838950214129948,0.0,10.226255549743344,-6.3338350634606595,-5.020703355589696,-3.6943429450489105
1000065814,28017.0,Madrid,10524.12,11,956.7381818181819,0.18696883852691218,0.17140286298884097,27,True,0.0,-1.0,0.0,10.278032984574878,6.0275265446008,-3.2367429535082763,0.6166454527510604
1000064990,8720.0,Barcelona,10518.49,20,525.9245,0.3468208092485549,0.2977468590679216,87,True,0.0,-1.0,0.0,15.297720233737934,-2.16904335037828,5.456142761001228,-4.253240613901003
3607,29010.0,Málaga,10511.03,12,875.9191666666667,0.21518230723251644,0.19489411264152268,34,True,0.0,-1.0,0.0,1.2360557777373937,1.979257642602772,-0.5285088748002594,-0.19788779354258965
1000100572,4770.0,Almería,10508.5,6,1751.4166666666667,0.29411764705882354,0.2578291093020998,95,True,0.0,-0.3002767282498214,0.0,8.95042795500948,-5.015879106421618,-2.408168526142105,7.884847735850774
20016,6700.0,Badajoz,10503.82,17,617.8717647058824,0.4922779922779923,0.40030380632793894,762,False,0.0,-1.0,0.0,4.688540136974227,8.463150568517273,-1.1447729686196664,-0.16789701450611522
42620,15175.0,A Coruña,10502.16,6,1750.36,0.24456521739130432,0.218786245945254,76,True,0.0,0.9667271209984385,0.0,14.82136784761098,3.0149897681988636,-5.226403377243674,1.1686942611337328
6676,28223.0,Madrid,10493.31,9,1165.9233333333332,0.15976331360946744,0.14821594430744375,104,True,0.0,-1.0,0.0,11.97868563077728,-7.050960095059189,-4.131752412466675,3.2830693842349645
1000042377,28330.0,Madrid,10487.6,9,1165.288888888889,0.15472779369627507,0.14386463974425584,61,True,0.0,-1.0,0.6271383326259982,13.910235368376062,7.8035614504809985,-5.075096060173147,-2.238440428086123
1000078533,10200.0,Cáceres,10486.98,8,1310.8725,0.13848817080207732,0.12970121630700926,35,True,0.0,-1.0,0.0,16.76351380588029,2.8520693478774883,-0.6034930412070181,3.567249420933248
1000100513,35006.0,Las Palmas,10483.79,8,1310.47375,0.40268456375838924,0.33838794601935185,181,False,0.0,-1.0,0.0,8.073011150424739,-1.9606516875320994,-3.4846721407371146,0.778511321465407
9036,46113.0,Valencia,10480.189999999999,5,2096.0379999999996,0.08777062609713282,0.08413030460585312,31,True,0.0,-0.4618491546872987,0.0,6.4472201647829985,11.638879841537976,-1.6253565800271939,-0.6291960398818632
14372,3201.0,Alicante,10477.42,12,873.1183333333333,0.22263450834879406,0.20100796359351006,111,True,0.0,-1.0,0.0,8.992080551169684,-5.062782901453162,-2.5731757066991996,7.471956433687193
37182,23740.0,Jaén,10475.380000000001,6,1745.8966666666668,0.3333333333333333,0.2876820724517809,1126,False,0.0,-1.0,0.0,6.311648089118031,11.627112001240759,-1.3086322418458116,-0.3755896990910921
33731,28260.0,Madrid,10450.49,7,1492.9271428571428,0.16380655226209048,0.15169614328309083,229,False,0.0,0.1339759299333054,0.0,7.665302493224459,-3.009141513375637,8.967467153054756,5.350904544934834
1000082188,45600.0,Toledo,10449.630000000001,9,1161.0700000000002,0.25,0.22314355131420976,48,True,0.0,-1.0,0.0,8.97106388102013,8.842904175531483,2.7739592604697068,3.741519654336344
2995,29200.0,Málaga,10446.4,14,746.1714285714286,0.25830258302583026,0.22976365640381588,97,True,0.0,-1.0,0.0,1.6256012041573569,2.984163223007854,-0.595857052425479,-0.3616100242828014
1000079283,41710.0,Sevilla,10442.09,19,549.5836842105264,0.32130777903043967,0.2786219878273784,17,True,0.0,-0.3233576250673207,0.0,13.12095653561694,-6.8295228855279975,4.132126705564197,-5.005584890839354
1000078634,38008.0,Sta.Cruz Tenerife,10437.07,22,474.4122727272727,0.38150289017341044,0.3231719574337317,55,True,0.0,-1.0,0.0,13.53537970742777,-7.352565117309496,0.7546436235535676,0.8678712913813745
23631,18500.0,Granada,10437.01,15,695.8006666666666,0.2548131370328426,0.2269866667032691,54,True,0.0,-1.0,0.0,13.045907635733771,-7.112452523217591,0.1715044897976759,2.67420070226032
21609,38005.0,Sta.Cruz Tenerife,10435.210000000001,24,434.8004166666667,0.4015616285554936,0.3375870639384593,20,True,0.0,-1.0,0.0,12.820656919363204,4.138688184386069,-4.718084327920044,-2.9369317008122344
1000072100,29120.0,Málaga,10427.74,14,744.8385714285714,0.2625,0.23309388216737786,186,False,0.0,0.13777488543615607,0.0,4.861778457466599,8.975915234033563,-0.7894682933291929,-0.1175510869744297
11905,12200.0,Castellón,10423.62,23,453.20086956521743,0.42592592592592593,0.3548213752894095,67,True,0.0,-1.0,0.0,14.482355402082694,0.0680113856481181,-1.7979911247187874,-4.5983515952323515
42552,43500.0,Tarragona,10411.07,11,946.460909090909,0.4241645244215938,0.3535853431288375,168,True,0.0,-1.0,0.0,7.819653767132204,-4.878429477573819,-4.234258073274315,-2.995946023801716
1000078182,3801.0,Alicante,10402.14,12,866.8449999999999,0.22613065326633164,0.20386340056870947,52,True,0.0,-0.10041639974375398,0.0,10.349392221071607,-4.815080666190711,6.85163375058358,-0.7327414628073905
1000079466,50014.0,Zaragoza,10392.43,16,649.526875,0.33637000700770847,0.28995698812358267,349,False,0.0,-1.0,0.0,10.451742720337691,-2.5765074053545,8.185508165169118,5.237655441224617
12746,18151.0,Granada,10390.380000000001,10,1039.038,0.20790020790020788,0.18888348674615002,108,True,0.0,0.26150687532028294,0.0,11.791861783837511,-5.536374342687018,6.332419421712111,6.2909884776035225
1000081025,28669.0,Madrid,10390.23,6,1731.705,0.2107728337236534,0.1912588612798046,924,False,0.0,-1.0,0.0,6.536484035776238,12.116722224954676,-1.5358068923691428,-0.38110527888324125
1000100056,44003.0,Teruel,10387.39,9,1154.1544444444444,0.22462562396006655,0.20263518419366866,0,True,0.0,-1.0,0.0,6.3370918038299555,5.003763603837534,7.0031838403542865,-1.0843117905259503
1000057293,46380.0,Valencia,10383.95,19,546.5236842105263,0.3313953488372093,0.2862275267407866,46,True,0.0,-1.0,0.0,7.905461164043717,-4.7854338036909105,-4.143211180387742,-2.552829552449228
1000080095,38430.0,Sta.Cruz Tenerife,10379.1,15,691.94,0.27675276752767525,0.24431995417802332,116,True,0.0,-1.0,0.0,4.717498733608796,2.866358919173775,-0.07923891823304947,7.077441239032957
16684,28934.0,Madrid,10378.630000000001,13,798.3561538461539,0.24208566108007448,0.21679195140675903,111,True,0.0,-1.0,0.0,3.489376240299105,6.337159204216496,-0.6623348598408684,0.08617555977658684
28269,33001.0,Asturias,10376.46,7,1482.3514285714284,0.137434554973822,0.12877533609887157,199,False,0.0,-1.0,0.0,8.746155635977832,-4.890129987240929,-2.300901262183382,7.953555712035902
1000080320,28945.0,Madrid,10364.43,9,1151.6033333333335,0.15798712697483908,0.1466832624869748,42,True,0.0,-0.30658552926115534,0.0,5.204267783534923,-2.7820537622077057,-0.36754275164902056,6.905854252471017
15786,4001.0,Almería,10359.05,23,450.39347826086953,0.4883227176220807,0.3976497930181723,111,True,0.0,0.23646845068526953,0.0,10.565539823437442,-5.043091260132987,-1.021003140238455,-5.185478998649592
4835,20301.0,Gipúzkoa,10358.470000000001,13,796.8053846153847,0.23339317773788149,0.2097690522950653,73,True,0.0,0.06216372990786194,0.0,7.5260245432355735,-0.3751325833147205,-3.617349530856978,-5.2805278026161915
40381,33204.0,Asturias,10356.0,8,1294.5,0.18264840182648404,0.16775633188303696,34,True,0.0,-1.0,0.0,9.68803154228147,-3.243477340669547,-2.841543887555875,7.3661849402225315
31342,28002.0,Madrid,10355.66,11,941.4236363636363,0.20780856423173805,0.18880761363630252,75,True,0.0,-0.11251922666490041,0.0,11.078520941879432,5.12991014543229,-2.445601042732122,2.2874739553796255
1000079340,28003.0,Madrid,10355.619999999999,10,1035.562,0.17321016166281755,0.15974371957599204,38,True,0.0,-1.0,0.0,12.204929903449893,-0.7027210681783695,-5.090037914719462,-3.398126649483225
1000079823,15006.0,A Coruña,10348.75,13,796.0576923076923,0.22530329289428075,0.2031883993884732,81,True,0.0,-1.0,0.0,8.974082941716919,3.953546994644457,8.956918645711841,5.026510603924303
1000077884,16004.0,Cuenca,10344.54,19,544.4494736842106,0.32664756446991405,0.2826551318838069,53,True,0.0,-1.0,0.0,11.358655257236748,-6.729437264743321,-4.623491213600362,0.5491062043371949
29679,8500.0,Barcelona,10340.93,6,1723.4883333333335,0.1486374896779521,0.13857644837035066,54,True,0.0,-1.0,0.0,2.511576644942978,4.753436766101763,-0.4405101472360085,-0.3086990653330999
28420,40002.0,Segovia,10340.42,6,1723.4033333333334,0.1965065502183406,0.17940610283383057,7,True,0.0,-1.0,0.0,9.081119930432926,-3.763209314672928,8.649149086605568,6.139632684551667
1000076258,29004.0,Málaga,10337.53,10,1033.7530000000002,0.39267015706806285,0.3312228807350692,984,False,0.0,-1.0,0.0,9.378751886444615,-5.797825672859126,-4.680252491428553,-2.9956856631311606
1000064259,28006.0,Madrid,10334.78,11,939.5254545454546,0.19400352733686066,0.1773119691845229,74,True,0.0,0.7894844913929798,0.0,14.289235520782476,-7.195489618725198,5.069093992122556,2.2492361274130483
1000082789,28030.0,Madrid,10322.84,10,1032.284,0.3027245206861756,0.26445785651665454,77,True,0.0,-1.0,0.0,13.458956543466225,5.534425328204876,-4.070838804612211,1.8686689832787344
13961,10200.0,Cáceres,10320.77,8,1290.09625,0.15925680159256803,0.14777911150756112,74,True,0.0,-1.0,0.0,9.64376798177927,-4.7630929939733,6.064289784558846,-6.448573818362711
32745,46190.0,Valencia,10315.75,8,1289.46875,0.146163215590743,0.1364200301329514,171,True,0.0,-0.36067618519662653,0.0,4.770063871692293,8.671313147201467,-1.2750918952064143,-0.14569485649518038
