client_id,date,product_category,product_type,postal_code,province,in_clients_master,client_master_conflict,has_category_potential,potential_value,potential_family_count,invoice_count,product_count,purchase_units,purchase_value,refund_units,refund_value,signed_units,signed_value,refund_row_count,non_purchase_signal_count,campaign,is_campaign_period
1000079582,2025-12-01,Categoria C1,commodity,28003,Madrid,True,False,True,3410.04,1,1,1,30,2657.57,0,0.0,30,2657.57,0,0,,False
1000079583,2021-04-19,Categoria C1,commodity,08024,Barcelona,True,False,True,1802.36,1,1,2,4,358.72,0,0.0,4,358.72,0,0,,False
1000079583,2021-06-02,Categoria T1,technical,08024,Barcelona,True,False,False,0.0,0,1,1,1,250.82,0,0.0,1,250.82,0,0,,False
1000079583,2021-07-08,Categoria C1,commodity,08024,Barcelona,True,False,True,1802.36,1,1,1,1,115.3,0,0.0,1,115.3,0,0,,False
1000079583,2021-10-04,Categoria C1,commodity,08024,Barcelona,True,False,True,1802.36,1,1,3,4,411.65,0,0.0,4,411.65,0,0,,False
1000079583,2021-12-07,Categoria C1,commodity,08024,Barcelona,True,False,True,1802.36,1,1,2,2,232.36,0,0.0,2,232.36,0,0,,False
1000079583,2022-07-04,Categoria C1,commodity,08024,Barcelona,True,False,True,1802.36,1,1,1,1,76.96,0,0.0,1,76.96,0,0,,False
1000079583,2022-11-02,Categoria C1,commodity,08024,Barcelona,True,False,True,1802.36,1,1,2,4,389.52,0,0.0,4,389.52,0,0,,False
1000079583,2022-11-02,Categoria T1,technical,08024,Barcelona,True,False,False,0.0,0,1,2,2,767.48,0,0.0,2,767.48,0,0,,False
1000079583,2023-04-03,Categoria C1,commodity,08024,Barcelona,True,False,True,1802.36,1,1,1,2,320.12,0,0.0,2,320.12,0,0,,False
1000079583,2023-09-04,Categoria C1,commodity,08024,Barcelona,True,False,True,1802.36,1,1,3,4,414.02,0,0.0,4,414.02,0,0,,False
1000079583,2024-09-13,Categoria C1,commodity,08024,Barcelona,True,False,True,1802.36,1,1,3,3,249.31,0,0.0,3,249.31,0,0,2024_3,True
1000079583,2024-11-25,Categoria T1,technical,08024,Barcelona,True,False,False,0.0,0,1,1,1,367.66,0,0.0,1,367.66,0,0,,False
1000079583,2025-01-17,Categoria T1,technical,08024,Barcelona,True,False,False,0.0,0,1,1,1,386.13,0,0.0,1,386.13,0,0,,False
1000079583,2025-02-05,Categoria C1,commodity,08024,Barcelona,True,False,True,1802.36,1,1,2,2,293.87,0,0.0,2,293.87,0,0,,False
1000079583,2025-10-02,Categoria C1,commodity,08024,Barcelona,True,False,True,1802.36,1,1,4,4,518.06,0,0.0,4,518.06,0,0,,False
1000079584,2021-09-01,Categoria C1,commodity,08302,Barcelona,True,False,True,3410.04,1,1,2,25,1729.23,0,0.0,25,1729.23,0,0,,False
1000079584,2022-06-08,Categoria C1,commodity,08302,Barcelona,True,False,True,3410.04,1,1,2,15,1003.55,0,0.0,15,1003.55,0,0,,False
1000079584,2023-02-24,Categoria C1,commodity,08302,Barcelona,True,False,True,3410.04,1,1,2,15,1282.12,0,0.0,15,1282.12,0,0,,False
1000079584,2024-02-19,Categoria C1,commodity,08302,Barcelona,True,False,True,3410.04,1,1,1,15,800.61,0,0.0,15,800.61,0,0,,False
1000079584,2024-10-10,Categoria C1,commodity,08302,Barcelona,True,False,True,3410.04,1,1,2,15,857.16,0,0.0,15,857.16,0,0,,False
1000079584,2025-09-22,Categoria C1,commodity,08302,Barcelona,True,False,True,3410.04,1,1,2,15,882.88,0,0.0,15,882.88,0,0,,False
1000079586,2021-03-02,Categoria T1,technical,50007,Zaragoza,True,False,False,0.0,0,1,2,10,4914.22,0,0.0,10,4914.22,0,0,,False
1000079586,2021-04-27,Categoria T1,technical,50007,Zaragoza,True,False,False,0.0,0,1,5,14,6459.98,0,0.0,14,6459.98,0,0,,False
1000079586,2021-07-09,Categoria T1,technical,50007,Zaragoza,True,False,False,0.0,0,1,3,17,7974.87,0,0.0,17,7974.87,0,0,,False
1000079586,2021-09-24,Categoria T1,technical,50007,Zaragoza,True,False,False,0.0,0,1,3,17,8126.56,0,0.0,17,8126.56,0,0,,False
1000079586,2021-11-23,Categoria T1,technical,50007,Zaragoza,True,False,False,0.0,0,1,3,15,6992.02,0,0.0,15,6992.02,0,0,,False
1000079586,2022-06-21,Categoria T1,technical,50007,Zaragoza,True,False,False,0.0,0,1,2,9,5535.82,0,0.0,9,5535.82,0,0,,False
1000079586,2022-08-31,Categoria T1,technical,50007,Zaragoza,True,False,False,0.0,0,1,1,5,3848.38,0,0.0,5,3848.38,0,0,,False
1000079586,2022-09-14,Categoria T1,technical,50007,Zaragoza,True,False,False,0.0,0,1,2,4,1965.7,0,0.0,4,1965.7,0,0,,False
1000079586,2022-09-19,Categoria T1,technical,50007,Zaragoza,True,False,False,0.0,0,1,2,0,0.0,0,1965.7,0,-1965.7,2,2,,False
1000079586,2022-12-19,Categoria T1,technical,50007,Zaragoza,True,False,False,0.0,0,1,2,6,3383.6,0,0.0,6,3383.6,0,0,,False
1000079586,2023-01-24,Categoria T1,technical,50007,Zaragoza,True,False,False,0.0,0,1,2,5,3677.22,0,0.0,5,3677.22,0,0,,False
1000079586,2023-02-15,Categoria T1,technical,50007,Zaragoza,True,False,False,0.0,0,1,1,1,506.17,0,0.0,1,506.17,0,0,,False
1000079586,2023-03-31,Categoria T1,technical,50007,Zaragoza,True,False,False,0.0,0,1,2,7,4402.97,0,0.0,7,4402.97,0,0,,False
1000079586,2023-08-28,Categoria T1,technical,50007,Zaragoza,True,False,False,0.0,0,1,1,5,3963.81,0,0.0,5,3963.81,0,0,,False
1000079586,2023-09-13,Categoria T1,technical,50007,Zaragoza,True,False,False,0.0,0,1,2,4,2024.68,0,0.0,4,2024.68,0,0,2023_1,True
1000079586,2024-01-15,Categoria T1,technical,50007,Zaragoza,True,False,False,0.0,0,1,2,6,3974.71,0,0.0,6,3974.71,0,0,,False
1000079586,2024-05-02,Categoria T1,technical,50007,Zaragoza,True,False,False,0.0,0,1,2,7,4596.18,0,0.0,7,4596.18,0,0,,False
1000079586,2024-11-04,Categoria T1,technical,50007,Zaragoza,True,False,False,0.0,0,1,2,8,3197.59,0,0.0,8,3197.59,0,0,,False
1000079589,2021-04-21,Categoria C2,commodity,50007,Zaragoza,True,False,True,8484.28,2,1,1,9,351.21,0,0.0,9,351.21,0,0,,False
1000079589,2021-11-19,Categoria C2,commodity,50007,Zaragoza,True,False,True,8484.28,2,1,2,18,957.64,0,0.0,18,957.64,0,0,,False
1000079589,2023-05-31,Categoria C2,commodity,50007,Zaragoza,True,False,True,8484.28,2,1,1,12,453.98,0,0.0,12,453.98,0,0,,False
1000079589,2023-10-30,Categoria C2,commodity,50007,Zaragoza,True,False,True,8484.28,2,1,2,15,680.75,0,0.0,15,680.75,0,0,,False
1000079589,2024-10-31,Categoria C2,commodity,50007,Zaragoza,True,False,True,8484.28,2,1,2,15,698.93,0,0.0,15,698.93,0,0,,False
1000079590,2021-07-27,Categoria C2,commodity,11011,Cádiz,True,False,True,9674.34,2,1,1,9,270.17,0,0.0,9,270.17,0,0,,False
1000079590,2021-09-28,Categoria C2,commodity,11011,Cádiz,True,False,True,9674.34,2,1,1,9,270.17,0,0.0,9,270.17,0,0,,False
1000079590,2021-12-09,Categoria C2,commodity,11011,Cádiz,True,False,True,9674.34,2,1,1,9,270.17,0,0.0,9,270.17,0,0,,False
1000079590,2022-03-04,Categoria C2,commodity,11011,Cádiz,True,False,True,9674.34,2,1,1,12,363.8,0,0.0,12,363.8,0,0,,False
1000079590,2022-05-31,Categoria C2,commodity,11011,Cádiz,True,False,True,9674.34,2,1,1,12,363.8,0,0.0,12,363.8,0,0,,False
1000079590,2022-09-28,Categoria C2,commodity,11011,Cádiz,True,False,True,9674.34,2,1,1,12,363.8,0,0.0,12,363.8,0,0,,False
1000079590,2023-02-02,Categoria C2,commodity,11011,Cádiz,True,False,True,9674.34,2,1,1,12,378.31,0,0.0,12,378.31,0,0,,False
1000079590,2023-05-04,Categoria C2,commodity,11011,Cádiz,True,False,True,9674.34,2,1,1,12,378.31,0,0.0,12,378.31,0,0,,False
1000079590,2023-07-05,Categoria C2,commodity,11011,Cádiz,True,False,True,9674.34,2,1,1,12,378.31,0,0.0,12,378.31,0,0,,False
1000079590,2023-10-24,Categoria C2,commodity,11011,Cádiz,True,False,True,9674.34,2,1,1,12,378.31,0,0.0,12,378.31,0,0,,False
1000079590,2024-03-21,Categoria C2,commodity,11011,Cádiz,True,False,True,9674.34,2,1,1,12,385.84,0,0.0,12,385.84,0,0,,False
1000079590,2024-06-05,Categoria C2,commodity,11011,Cádiz,True,False,True,9674.34,2,1,1,12,385.84,0,0.0,12,385.84,0,0,,False
1000079590,2025-03-17,Categoria C2,commodity,11011,Cádiz,True,False,True,9674.34,2,1,1,12,397.52,0,0.0,12,397.52,0,0,,False
1000079590,2025-06-13,Categoria C2,commodity,11011,Cádiz,True,False,True,9674.34,2,1,1,12,397.52,0,0.0,12,397.52,0,0,,False
1000079590,2025-09-26,Categoria C2,commodity,11011,Cádiz,True,False,True,9674.34,2,1,1,12,397.52,0,0.0,12,397.52,0,0,,False
1000079592,2021-07-21,Categoria C1,commodity,39003,Cantabria,True,False,True,3410.04,1,1,2,20,1151.5,0,0.0,20,1151.5,0,0,,False
1000079592,2021-07-21,Categoria C2,commodity,39003,Cantabria,True,False,True,7215.72,2,1,1,12,576.35,0,0.0,12,576.35,0,0,,False
1000079592,2021-11-10,Categoria C1,commodity,39003,Cantabria,True,False,True,3410.04,1,1,1,12,1488.05,0,0.0,12,1488.05,0,0,,False
1000079592,2021-11-10,Categoria C2,commodity,39003,Cantabria,True,False,True,7215.72,2,1,1,12,1151.5,0,0.0,12,1151.5,0,0,,False
1000079592,2022-04-13,Categoria C1,commodity,39003,Cantabria,True,False,True,3410.04,1,1,1,15,769.52,0,0.0,15,769.52,0,0,,False
1000079592,2022-09-28,Categoria C1,commodity,39003,Cantabria,True,False,True,3410.04,1,1,2,20,1416.61,0,0.0,20,1416.61,0,0,,False
1000079592,2022-09-28,Categoria C2,commodity,39003,Cantabria,True,False,True,7215.72,2,1,1,12,509.31,0,0.0,12,509.31,0,0,,False
1000079592,2023-04-03,Categoria C1,commodity,39003,Cantabria,True,False,True,3410.04,1,1,3,20,1559.8,0,0.0,20,1559.8,0,0,,False
1000079592,2023-07-06,Categoria C1,commodity,39003,Cantabria,True,False,True,3410.04,1,1,2,12,890.63,0,0.0,12,890.63,0,0,,False
1000079592,2024-04-09,Categoria C1,commodity,39003,Cantabria,True,False,True,3410.04,1,1,2,20,1397.67,0,0.0,20,1397.67,0,0,,False
1000079592,2025-10-15,Categoria C1,commodity,39003,Cantabria,True,False,True,3410.04,1,1,2,20,1557.26,0,0.0,20,1557.26,0,0,,False
1000079602,2021-03-02,Categoria C2,commodity,30833,Murcia,True,False,True,6424.44,2,1,1,6,180.11,0,0.0,6,180.11,0,0,,False
1000079602,2021-06-28,Categoria C1,commodity,30833,Murcia,True,False,True,2223.12,1,1,2,5,551.13,0,0.0,5,551.13,0,0,,False
1000079602,2021-10-06,Categoria C1,commodity,30833,Murcia,True,False,True,2223.12,1,1,3,5,537.19,0,0.0,5,537.19,0,0,,False
1000079602,2021-10-08,Categoria C1,commodity,30833,Murcia,True,False,True,2223.12,1,1,1,0,0.0,1,51.28,-1,-51.28,1,0,,False
1000079602,2021-10-31,Categoria C1,commodity,30833,Murcia,True,False,True,2223.12,1,1,1,0,0.0,0,0.0,0,0.0,0,1,,False
1000079602,2021-11-23,Categoria C1,commodity,30833,Murcia,True,False,True,2223.12,1,1,3,5,467.48,0,0.0,5,467.48,0,0,,False
1000079602,2022-05-04,Categoria C1,commodity,30833,Murcia,True,False,True,2223.12,1,1,2,5,551.13,0,0.0,5,551.13,0,0,,False
1000079602,2022-06-16,Categoria C1,commodity,30833,Murcia,True,False,True,2223.12,1,1,1,5,551.13,0,0.0,5,551.13,0,0,,False
1000079602,2022-08-26,Categoria C1,commodity,30833,Murcia,True,False,True,2223.12,1,1,2,5,467.48,0,0.0,5,467.48,0,0,,False
1000079602,2022-10-17,Categoria C2,commodity,30833,Murcia,True,False,True,6424.44,2,1,1,3,181.71,0,0.0,3,181.71,0,0,,False
1000079602,2022-12-13,Categoria C1,commodity,30833,Murcia,True,False,True,2223.12,1,1,1,1,172.67,0,0.0,1,172.67,0,0,,False
1000079602,2023-02-17,Categoria C1,commodity,30833,Murcia,True,False,True,2223.12,1,1,3,5,467.19,0,0.0,5,467.19,0,0,,False
1000079602,2023-03-23,Categoria C1,commodity,30833,Murcia,True,False,True,2223.12,1,1,1,1,141.93,0,0.0,1,141.93,0,0,,False
1000079602,2023-06-30,Categoria C1,commodity,30833,Murcia,True,False,True,2223.12,1,1,3,5,553.36,0,0.0,5,553.36,0,0,,False
1000079602,2023-09-19,Categoria C1,commodity,30833,Murcia,True,False,True,2223.12,1,1,2,5,438.46,0,0.0,5,438.46,0,0,,False
1000079602,2023-11-08,Categoria C2,commodity,30833,Murcia,True,False,True,6424.44,2,1,1,12,378.31,0,0.0,12,378.31,0,0,,False
1000079602,2024-03-12,Categoria C1,commodity,30833,Murcia,True,False,True,2223.12,1,1,3,5,529.85,0,0.0,5,529.85,0,0,2024_1,True
1000079602,2024-03-12,Categoria C2,commodity,30833,Murcia,True,False,True,6424.44,2,1,2,12,485.98,0,0.0,12,485.98,0,0,2024_1,True
1000079602,2024-09-10,Categoria C1,commodity,30833,Murcia,True,False,True,2223.12,1,1,3,5,486.36,0,0.0,5,486.36,0,0,,False
1000079602,2024-12-04,Categoria C1,commodity,30833,Murcia,True,False,True,2223.12,1,1,3,5,486.36,0,0.0,5,486.36,0,0,,False
1000079602,2024-12-04,Categoria C2,commodity,30833,Murcia,True,False,True,6424.44,2,1,1,9,347.25,0,0.0,9,347.25,0,0,,False
1000079602,2025-01-10,Categoria C1,commodity,30833,Murcia,True,False,True,2223.12,1,1,4,5,518.26,0,0.0,5,518.26,0,0,,False
1000079602,2025-04-25,Categoria C1,commodity,30833,Murcia,True,False,True,2223.12,1,1,3,5,623.45,0,0.0,5,623.45,0,0,,False
1000079602,2025-10-07,Categoria C1,commodity,30833,Murcia,True,False,True,2223.12,1,1,2,5,590.57,0,0.0,5,590.57,0,0,,False
1000079605,2021-10-22,Categoria T1,technical,15300,A Coruña,True,False,False,0.0,0,1,1,3,1324.61,0,0.0,3,1324.61,0,0,,False
1000079617,2021-04-22,Categoria T1,technical,28036,Madrid,True,False,False,0.0,0,1,1,1,447.73,0,0.0,1,447.73,0,0,,False
1000079618,2021-04-21,Categoria T1,technical,19200,Guadalajara,True,False,False,0.0,0,1,1,2,639.49,0,0.0,2,639.49,0,0,,False
1000079618,2021-09-06,Categoria T1,technical,19200,Guadalajara,True,False,False,0.0,0,1,1,2,639.49,0,0.0,2,639.49,0,0,,False
1000079618,2023-02-01,Categoria T1,technical,19200,Guadalajara,True,False,False,0.0,0,1,2,2,865.82,0,0.0,2,865.82,0,0,,False
1000079618,2023-07-07,Categoria T1,technical,19200,Guadalajara,True,False,False,0.0,0,1,1,1,891.85,0,0.0,1,891.85,0,0,,False
1000079618,2023-07-14,Categoria T1,technical,19200,Guadalajara,True,False,False,0.0,0,1,1,1,632.71,0,0.0,1,632.71,0,0,,False
1000079618,2024-06-11,Categoria T1,technical,19200,Guadalajara,True,False,False,0.0,0,1,1,1,658.27,0,0.0,1,658.27,0,0,,False
1000079618,2024-09-12,Categoria T1,technical,19200,Guadalajara,True,False,False,0.0,0,1,1,1,658.27,0,0.0,1,658.27,0,0,2024_3,True
1000079618,2024-10-02,Categoria T1,technical,19200,Guadalajara,True,False,False,0.0,0,1,1,1,658.27,0,0.0,1,658.27,0,0,,False
1000079618,2024-11-26,Categoria T1,technical,19200,Guadalajara,True,False,False,0.0,0,1,1,1,658.27,0,0.0,1,658.27,0,0,,False
1000079620,2021-01-14,Categoria C2,commodity,29006,Málaga,True,False,True,6424.44,2,1,1,3,241.09,0,0.0,3,241.09,0,0,,False
1000079620,2021-03-03,Categoria T1,technical,29006,Málaga,True,False,False,0.0,0,1,2,2,1071.56,0,0.0,2,1071.56,0,0,,False
1000079620,2021-04-06,Categoria C2,commodity,29006,Málaga,True,False,True,6424.44,2,1,2,15,540.14,0,0.0,15,540.14,0,0,,False
1000079620,2021-07-02,Categoria C2,commodity,29006,Málaga,True,False,True,6424.44,2,1,2,15,540.14,0,0.0,15,540.14,0,0,,False
1000079620,2021-10-19,Categoria C2,commodity,29006,Málaga,True,False,True,6424.44,2,1,2,15,540.14,0,0.0,15,540.14,0,0,,False
1000079620,2021-12-07,Categoria T1,technical,29006,Málaga,True,False,False,0.0,0,1,2,3,1103.3,0,0.0,3,1103.3,0,0,,False
1000079620,2022-01-10,Categoria C1,commodity,29006,Málaga,True,False,True,2223.12,1,1,1,5,413.35,0,0.0,5,413.35,0,0,,False
1000079620,2022-02-15,Categoria T1,technical,29006,Málaga,True,False,False,0.0,0,1,1,3,844.13,0,0.0,3,844.13,0,0,,False
1000079620,2022-03-19,Categoria C1,commodity,29006,Málaga,True,False,True,2223.12,1,1,1,5,413.35,0,0.0,5,413.35,0,0,2022_1,True
1000079620,2022-03-19,Categoria C2,commodity,29006,Málaga,True,False,True,6424.44,2,1,2,15,545.51,0,0.0,15,545.51,0,0,2022_1,True
1000079620,2022-03-21,Categoria C1,commodity,29006,Málaga,True,False,True,2223.12,1,1,1,5,413.35,0,0.0,5,413.35,0,0,2022_1,True
1000079620,2022-03-21,Categoria C2,commodity,29006,Málaga,True,False,True,6424.44,2,1,2,15,545.51,0,0.0,15,545.51,0,0,2022_1,True
1000079620,2022-04-20,Categoria C1,commodity,29006,Málaga,True,False,True,2223.12,1,1,1,0,0.0,5,413.35,-5,-413.35,1,0,,False
1000079620,2022-04-20,Categoria C2,commodity,29006,Málaga,True,False,True,6424.44,2,1,2,0,0.0,15,545.51,-15,-545.51,2,0,,False
1000079620,2022-05-31,Categoria T1,technical,29006,Málaga,True,False,False,0.0,0,1,1,3,844.13,0,0.0,3,844.13,0,0,,False
1000079620,2022-06-01,Categoria C2,commodity,29006,Málaga,True,False,True,6424.44,2,1,1,12,363.8,0,0.0,12,363.8,0,0,,False
1000079620,2022-08-10,Categoria C2,commodity,29006,Málaga,True,False,True,6424.44,2,1,1,3,290.73,0,0.0,3,290.73,0,0,,False
1000079620,2022-09-05,Categoria T1,technical,29006,Málaga,True,False,False,0.0,0,1,1,3,844.13,0,0.0,3,844.13,0,0,,False
1000079620,2022-10-19,Categoria C1,commodity,29006,Málaga,True,False,True,2223.12,1,1,1,10,992.05,0,0.0,10,992.05,0,0,,False
1000079620,2022-12-14,Categoria C2,commodity,29006,Málaga,True,False,True,6424.44,2,1,2,24,1090.65,0,0.0,24,1090.65,0,0,,False
1000079620,2023-02-02,Categoria T1,technical,29006,Málaga,True,False,False,0.0,0,1,1,3,869.4,0,0.0,3,869.4,0,0,,False
1000079620,2023-03-23,Categoria C2,commodity,29006,Málaga,True,False,True,6424.44,2,1,1,12,378.31,0,0.0,12,378.31,0,0,,False
1000079620,2023-04-27,Categoria T1,technical,29006,Málaga,True,False,False,0.0,0,1,2,3,1136.39,0,0.0,3,1136.39,0,0,,False
1000079620,2023-05-19,Categoria C1,commodity,29006,Málaga,True,False,True,2223.12,1,1,1,10,1021.88,0,0.0,10,1021.88,0,0,,False
1000079620,2023-05-19,Categoria C2,commodity,29006,Málaga,True,False,True,6424.44,2,1,1,12,378.31,0,0.0,12,378.31,0,0,,False
1000079620,2023-07-28,Categoria C2,commodity,29006,Málaga,True,False,True,6424.44,2,1,1,12,378.31,0,0.0,12,378.31,0,0,,False
1000079620,2023-12-15,Categoria C1,commodity,29006,Málaga,True,False,True,2223.12,1,1,1,5,567.71,0,0.0,5,567.71,0,0,,False
1000079620,2023-12-15,Categoria C2,commodity,29006,Málaga,True,False,True,6424.44,2,1,1,12,378.31,0,0.0,12,378.31,0,0,,False
1000079620,2024-05-03,Categoria C2,commodity,29006,Málaga,True,False,True,6424.44,2,1,1,12,385.84,0,0.0,12,385.84,0,0,,False
1000079620,2024-05-15,Categoria C1,commodity,29006,Málaga,True,False,True,2223.12,1,1,1,5,573.36,0,0.0,5,573.36,0,0,,False
1000079620,2024-05-23,Categoria C2,commodity,29006,Málaga,True,False,True,6424.44,2,1,1,12,385.84,0,0.0,12,385.84,0,0,,False
1000079620,2024-07-09,Categoria C1,commodity,29006,Málaga,True,False,True,2223.12,1,1,1,5,573.36,0,0.0,5,573.36,0,0,,False
1000079620,2024-09-23,Categoria C2,commodity,29006,Málaga,True,False,True,6424.44,2,1,1,12,385.84,0,0.0,12,385.84,0,0,,False
1000079620,2024-11-22,Categoria C1,commodity,29006,Málaga,True,False,True,2223.12,1,1,1,5,573.36,0,0.0,5,573.36,0,0,,False
1000079620,2024-11-26,Categoria C2,commodity,29006,Málaga,True,False,True,6424.44,2,1,2,15,582.44,0,0.0,15,582.44,0,0,,False
1000079620,2024-12-18,Categoria C1,commodity,29006,Málaga,True,False,True,2223.12,1,1,1,5,573.36,0,0.0,5,573.36,0,0,,False
1000079620,2025-02-13,Categoria C2,commodity,29006,Málaga,True,False,True,6424.44,2,1,1,12,397.52,0,0.0,12,397.52,0,0,,False
1000079620,2025-04-10,Categoria C2,commodity,29006,Málaga,True,False,True,6424.44,2,1,1,12,397.52,0,0.0,12,397.52,0,0,,False
1000079620,2025-04-24,Categoria C2,commodity,29006,Málaga,True,False,True,6424.44,2,1,1,3,283.54,0,0.0,3,283.54,0,0,,False
1000079620,2025-05-16,Categoria C1,commodity,29006,Málaga,True,False,True,2223.12,1,1,1,1,188.71,0,0.0,1,188.71,0,0,,False
1000079620,2025-06-18,Categoria C1,commodity,29006,Málaga,True,False,True,2223.12,1,1,2,7,892.51,0,0.0,7,892.51,0,0,,False
1000079620,2025-07-01,Categoria C2,commodity,29006,Málaga,True,False,True,6424.44,2,1,1,3,283.54,0,0.0,3,283.54,0,0,,False
1000079620,2025-07-08,Categoria C2,commodity,29006,Málaga,True,False,True,6424.44,2,1,1,12,397.52,0,0.0,12,397.52,0,0,,False
1000079620,2025-10-02,Categoria C1,commodity,29006,Málaga,True,False,True,2223.12,1,1,1,5,590.57,0,0.0,5,590.57,0,0,,False
1000079620,2025-10-02,Categoria C2,commodity,29006,Málaga,True,False,True,6424.44,2,1,2,15,600.05,0,0.0,15,600.05,0,0,,False
1000079620,2025-11-11,Categoria C2,commodity,29006,Málaga,True,False,True,6424.44,2,1,1,3,324.05,0,0.0,3,324.05,0,0,,False
1000079620,2025-11-27,Categoria T1,technical,29006,Málaga,True,False,False,0.0,0,1,2,2,715.1,0,0.0,2,715.1,0,0,,False
1000079620,2025-12-03,Categoria C1,commodity,29006,Málaga,True,False,True,2223.12,1,1,2,5,656.29,0,0.0,5,656.29,0,0,,False
1000079622,2021-03-16,Categoria C1,commodity,43530,Tarragona,True,False,True,2223.12,1,1,1,5,551.13,0,0.0,5,551.13,0,0,,False
1000079622,2021-05-14,Categoria C1,commodity,43530,Tarragona,True,False,True,2223.12,1,1,2,5,551.13,0,0.0,5,551.13,0,0,,False
1000079622,2021-09-08,Categoria C1,commodity,43530,Tarragona,True,False,True,2223.12,1,1,2,10,1033.37,0,0.0,10,1033.37,0,0,,False
1000079622,2022-01-19,Categoria C1,commodity,43530,Tarragona,True,False,True,2223.12,1,1,1,5,551.13,0,0.0,5,551.13,0,0,,False
1000079622,2022-04-04,Categoria C1,commodity,43530,Tarragona,True,False,True,2223.12,1,1,1,5,551.13,0,0.0,5,551.13,0,0,,False
1000079622,2022-07-13,Categoria C1,commodity,43530,Tarragona,True,False,True,2223.12,1,1,1,5,551.13,0,0.0,5,551.13,0,0,,False
1000079622,2022-10-31,Categoria C1,commodity,43530,Tarragona,True,False,True,2223.12,1,1,1,5,551.13,0,0.0,5,551.13,0,0,,False
1000079622,2023-01-27,Categoria C1,commodity,43530,Tarragona,True,False,True,2223.12,1,1,2,10,1064.46,0,0.0,10,1064.46,0,0,,False
1000079622,2023-05-08,Categoria C1,commodity,43530,Tarragona,True,False,True,2223.12,1,1,1,5,567.71,0,0.0,5,567.71,0,0,,False
1000079622,2023-07-28,Categoria C1,commodity,43530,Tarragona,True,False,True,2223.12,1,1,1,5,567.71,0,0.0,5,567.71,0,0,,False
1000079622,2023-11-07,Categoria C1,commodity,43530,Tarragona,True,False,True,2223.12,1,1,1,5,567.71,0,0.0,5,567.71,0,0,,False
1000079622,2024-02-08,Categoria C1,commodity,43530,Tarragona,True,False,True,2223.12,1,1,1,5,573.36,0,0.0,5,573.36,0,0,,False
1000079622,2024-04-12,Categoria C1,commodity,43530,Tarragona,True,False,True,2223.12,1,1,1,5,573.36,0,0.0,5,573.36,0,0,,False
1000079622,2024-06-13,Categoria C1,commodity,43530,Tarragona,True,False,True,2223.12,1,1,2,5,573.37,0,0.0,5,573.37,0,0,,False
1000079622,2024-09-05,Categoria C1,commodity,43530,Tarragona,True,False,True,2223.12,1,1,1,5,573.36,0,0.0,5,573.36,0,0,,False
1000079622,2024-11-26,Categoria C1,commodity,43530,Tarragona,True,False,True,2223.12,1,1,1,5,573.36,0,0.0,5,573.36,0,0,,False
1000079622,2025-01-28,Categoria C1,commodity,43530,Tarragona,True,False,True,2223.12,1,1,1,5,573.36,0,0.0,5,573.36,0,0,,False
1000079622,2025-03-24,Categoria C1,commodity,43530,Tarragona,True,False,True,2223.12,1,1,1,5,590.57,0,0.0,5,590.57,0,0,,False
1000079622,2025-05-22,Categoria C1,commodity,43530,Tarragona,True,False,True,2223.12,1,1,2,10,1107.32,0,0.0,10,1107.32,0,0,,False
1000079622,2025-09-30,Categoria C1,commodity,43530,Tarragona,True,False,True,2223.12,1,1,1,5,590.57,0,0.0,5,590.57,0,0,,False
1000079628,2024-06-14,Categoria T1,technical,47320,Valladolid,True,False,False,0.0,0,1,1,1,263.01,0,0.0,1,263.01,0,0,,False
1000079628,2025-04-22,Categoria T1,technical,47320,Valladolid,True,False,False,0.0,0,1,1,1,268.28,0,0.0,1,268.28,0,0,,False
1000079628,2025-07-14,Categoria T1,technical,47320,Valladolid,True,False,False,0.0,0,1,1,1,268.28,0,0.0,1,268.28,0,0,,False
1000079628,2025-09-24,Categoria C1,commodity,47320,Valladolid,True,False,True,2223.12,1,1,1,5,590.57,0,0.0,5,590.57,0,0,,False
1000079628,2025-09-24,Categoria T1,technical,47320,Valladolid,True,False,False,0.0,0,1,1,1,268.28,0,0.0,1,268.28,0,0,,False
1000079629,2021-06-01,Categoria C2,commodity,28912,Madrid,True,False,True,6424.44,2,1,1,24,720.44,0,0.0,24,720.44,0,0,,False
1000079629,2021-06-22,Categoria C1,commodity,28912,Madrid,True,False,True,2223.12,1,1,3,15,1135.49,0,0.0,15,1135.49,0,0,,False
1000079629,2021-06-30,Categoria C2,commodity,28912,Madrid,True,False,True,6424.44,2,1,1,0,0.0,0,0.0,0,0.0,0,1,,False
1000079629,2021-09-21,Categoria C2,commodity,28912,Madrid,True,False,True,6424.44,2,1,1,24,720.44,0,0.0,24,720.44,0,0,,False
1000079629,2021-12-29,Categoria C2,commodity,28912,Madrid,True,False,True,6424.44,2,1,1,12,360.22,0,0.0,12,360.22,0,0,,False
1000079629,2022-04-29,Categoria C2,commodity,28912,Madrid,True,False,True,6424.44,2,1,1,24,727.6,0,0.0,24,727.6,0,0,,False
1000079629,2022-09-08,Categoria C2,commodity,28912,Madrid,True,False,True,6424.44,2,1,1,24,727.6,0,0.0,24,727.6,0,0,,False
1000079629,2022-12-07,Categoria C2,commodity,28912,Madrid,True,False,True,6424.44,2,1,1,24,727.6,0,0.0,24,727.6,0,0,,False
