client_id,product_id,risk_score,priority_score,risk_level,priority_level,inactivity_score,inactivity_ratio,expected_cycle_days,days_since_last_order,is_inactive,volume_drift_score,interval_drift_score,peer_drift_score,potential_gap,drift_signal_count
40294,5115,0.5993537696768849,6.092636023792478,medium,critical,1.0,5.0,45.0,244,True,0.0,0.9967688483844241,0.0,9558.99,1
36633,5116,0.5988018544892579,0.5988018544892579,medium,medium,1.0,4.155555555555556,45.0,187,True,0.0,0.9940092724462894,0.0,0.0,1
4020,5115,0.5997857452473838,0.5997857452473838,medium,medium,1.0,5.0,45.0,748,True,0.0,0.9989287262369186,0.0,0.0,1
25896,5099,0.5991068550298664,0.5991068550298664,medium,medium,1.0,4.955555555555556,45.0,223,True,0.0,0.9955342751493315,0.0,0.0,1
26192,5115,0.43891613502090443,0.43891613502090443,medium,medium,0.6044444444444445,1.511111111111111,45.0,68,True,0.0,0.9856917862156331,0.0,0.0,1
28478,5108,0.7395124311122165,0.7395124311122165,high,high,0.48888888888888893,1.2222222222222223,45.0,55,False,0.8999999999999999,0.9644522776572668,0.8404428001680508,0.0,3
21691,5115,0.24155725190839697,0.24155725190839697,low,low,0.16,0.4,45.0,18,False,0.0,0.8877862595419848,0.0,0.0,1
1000066853,5099,0.513552405185993,0.513552405185993,medium,medium,0.7911111111111111,1.9777777777777779,45.0,89,True,0.0,0.9855398037077425,0.0,0.0,1
7422,5099,0.5989013930287731,5.972949294938436,medium,critical,1.0,5.0,45.0,279,True,0.0,0.9945069651438652,0.0,7887.619999999999,1
36249,5103,0.5996694355842871,5.534807620445856,medium,critical,1.0,5.0,45.0,655,True,0.0,0.9983471779214355,0.0,3749.9500000000007,1
15442,5099,0.3288030951981769,2.714424486347995,medium,critical,0.04444444444444444,0.1111111111111111,45.0,5,False,0.8200026266443887,0.0,0.7068310717286796,1414.83,2
6360,5099,0.6517557403600862,0.6517557403600862,high,medium,0.27555555555555555,0.6888888888888889,45.0,31,False,0.8999999999999999,0.9560711455490005,0.835461926853759,0.0,3
39261,5103,0.5971634476794465,6.6706350027751835,medium,critical,1.0,3.8444444444444446,45.0,173,True,0.0,0.9858172383972326,0.0,26121.039999999997,1
24684,5115,0.5913034699648512,0.5913034699648512,medium,medium,0.9866666666666667,2.466666666666667,45.0,111,True,0.0,0.983184016490922,0.0,0.0,1
37652,5115,0.5894713155940055,5.635700213868525,medium,critical,0.9777777777777779,2.4444444444444446,45.0,110,True,0.0,0.9918010224144711,0.0,5220.82,1
41792,5103,0.5993759215334317,0.5993759215334317,medium,medium,1.0,5.0,45.0,467,True,0.0,0.9968796076671581,0.0,0.0,1
1000078305,5382,0.7374018695400505,0.7374018695400505,high,high,0.48,1.2,45.0,54,False,0.8999999999999999,0.982471532574202,0.8260504201680672,0.0,3
42160,5099,0.5995059410455168,0.5995059410455168,medium,medium,1.0,3.977777777777778,45.0,179,True,0.0,0.9975297052275836,0.0,0.0,1
22016,5099,0.5982472958093141,6.502277486306712,medium,critical,1.0,5.0,45.0,227,True,0.0,0.9912364790465703,0.0,19318.67,1
18186,5103,0.15664775413711585,0.15664775413711585,low,low,0.11555555555555555,0.28888888888888886,45.0,13,False,0.0,0.5521276595744682,0.0,0.0,1
13280,5099,0.5997158002466738,6.6388195151195255,medium,critical,1.0,5.0,45.0,1021,True,0.0,0.9985790012333691,0.0,23621.21,1
1000076579,5099,0.5986109337723867,0.5986109337723867,medium,medium,1.0,4.511111111111111,45.0,203,True,0.0,0.9930546688619333,0.0,0.0,1
8926,5099,0.4325001513775356,0.4325001513775356,medium,medium,0.5955555555555556,1.488888888888889,45.0,67,False,0.0,0.9713896457765667,0.0,0.0,1
1000080575,5107,0.5995607196846193,0.5995607196846193,medium,medium,1.0,5.0,45.0,472,True,0.0,0.9978035984230962,0.0,0.0,1
35333,5115,0.5994430253566756,6.411358636939841,medium,critical,1.0,5.0,45.0,630,True,0.0,0.997215126783378,0.0,16243.770000000002,1
5115,5102,0.5993212561030923,0.5993212561030923,medium,medium,1.0,5.0,45.0,361,True,0.0,0.9966062805154612,0.0,0.0,1
15451,5115,0.5990445887015441,0.5990445887015441,medium,medium,1.0,5.0,45.0,298,True,0.0,0.9952229435077202,0.0,0.0,1
1000069507,5103,0.5995699785353077,0.5995699785353077,medium,medium,1.0,5.0,45.0,769,True,0.0,0.997849892676538,0.0,0.0,1
37581,5103,0.682290924228984,6.831980819339222,high,critical,0.37333333333333335,0.9333333333333333,45.0,42,False,0.8999999999999999,0.9087631533551837,0.8413664014974263,8210.54,3
1000081883,5116,0.5998849493026909,0.5998849493026909,medium,medium,1.0,5.0,45.0,1180,True,0.0,0.9994247465134544,0.0,0.0,1
33172,5105,0.6611115604586297,0.6611115604586297,high,medium,0.29333333333333333,0.7333333333333333,45.0,33,False,0.8999999999999999,0.9667529777317452,0.8361842105263158,0.0,3
22906,5103,0.5808687688760432,0.5808687688760432,medium,medium,0.96,2.4,45.0,108,True,0.0,0.9843438443802162,0.0,0.0,1
11156,5107,0.5996397489808595,0.5996397489808595,medium,medium,1.0,5.0,45.0,671,True,0.0,0.998198744904297,0.0,0.0,1
1000058504,5099,0.6813258133459761,0.6813258133459761,high,medium,0.3466666666666667,0.8666666666666667,45.0,39,False,0.8999999999999999,0.9616992882562276,0.835461926853759,0.0,3
7549,5107,0.683367657705055,0.683367657705055,high,medium,0.3377777777777778,0.8444444444444444,45.0,38,False,0.8999999999999999,0.9843694940850742,0.8425509851795274,0.0,3
41062,5107,0.14996277495769883,0.14996277495769883,low,low,0.05333333333333333,0.13333333333333333,45.0,6,False,0.0,0.6431472081218275,0.0,0.0,1
1000082676,5115,0.43849580073300476,0.43849580073300476,medium,medium,0.6044444444444445,1.511111111111111,45.0,68,True,0.0,0.9835901147761348,0.0,0.0,1
6230,5099,0.5550688389842948,0.5550688389842948,medium,medium,0.8977777777777778,2.2444444444444445,45.0,101,True,0.0,0.9797886393659181,0.0,0.0,1
9640,5099,0.5070495681834676,3.7339619494335903,medium,critical,0.7822222222222222,1.9555555555555555,45.0,88,True,0.0,0.9708033964728935,0.0,579.619999999999,1
1000081223,5099,0.6378480026680826,4.121589399966762,high,critical,0.28444444444444444,0.7111111111111111,45.0,32,False,0.8999999999999999,0.8687546793112053,0.835461926853759,234.5,3
1000082454,5099,0.5997425835180252,0.5997425835180252,medium,medium,1.0,5.0,45.0,343,True,0.0,0.9987129175901261,0.0,0.0,1
30200,5103,0.5989024704856206,0.5989024704856206,medium,medium,1.0,5.0,45.0,307,True,0.0,0.9945123524281028,0.0,0.0,1
34045,5108,0.5982943444473301,0.5982943444473301,medium,medium,1.0,5.0,45.0,286,True,0.0,0.9914717222366503,0.0,0.0,1
24874,5118,0.5993521965748325,0.5993521965748325,medium,medium,1.0,4.022222222222222,45.0,181,True,0.0,0.9967609828741623,0.0,0.0,1
17574,5115,0.49246631840709104,0.49246631840709104,medium,medium,0.7377777777777779,1.8444444444444446,45.0,83,True,0.0,0.9867760364798993,0.0,0.0,1
41446,5103,0.5997798296104466,0.5997798296104466,medium,medium,1.0,5.0,45.0,914,True,0.0,0.9988991480522332,0.0,0.0,1
33315,5108,0.5992608167556368,0.5992608167556368,medium,medium,1.0,5.0,45.0,551,True,0.0,0.9963040837781838,0.0,0.0,1
36789,5099,0.5995407357318243,0.5995407357318243,medium,medium,1.0,5.0,45.0,404,True,0.0,0.9977036786591212,0.0,0.0,1
34222,5115,0.5987313047962868,0.5987313047962868,medium,medium,1.0,5.0,45.0,264,True,0.0,0.9936565239814337,0.0,0.0,1
29748,5103,0.5995772896808952,5.991977319005862,medium,critical,1.0,5.0,45.0,630,True,0.0,0.9978864484044757,0.0,8050.949999999999,1
18936,5099,0.5990782880144583,0.5990782880144583,medium,medium,1.0,4.5777777777777775,45.0,206,True,0.0,0.9953914400722911,0.0,0.0,1
1000081361,5099,0.5981377183967113,5.27966957910612,medium,critical,1.0,4.644444444444445,45.0,209,True,0.0,0.990688591983556,0.0,2506.01,1
7212,5115,0.6569072854590866,0.6569072854590866,high,medium,0.28444444444444444,0.7111111111111111,45.0,32,False,0.8999999999999999,0.9622443744044564,0.837870885336117,0.0,3
1434,5108,0.5417127120245404,0.5417127120245404,medium,medium,0.8622222222222222,2.1555555555555554,45.0,97,True,0.0,0.9841191156782574,0.0,0.0,1
1000070689,5099,0.23366950244908483,0.23366950244908483,low,low,0.1511111111111111,0.37777777777777777,45.0,17,False,0.0,0.8661252900232018,0.0,0.0,1
1000081624,5115,0.5997231021733568,0.5997231021733568,medium,medium,1.0,5.0,45.0,759,True,0.0,0.9986155108667837,0.0,0.0,1
1000081159,5108,0.20709144542772862,0.20709144542772862,low,low,0.10666666666666666,0.26666666666666666,45.0,12,False,0.0,0.8221238938053097,0.0,0.0,1
26095,5115,0.5997517241379311,0.5997517241379311,medium,medium,1.0,5.0,45.0,1001,True,0.0,0.998758620689655,0.0,0.0,1
40243,5103,0.5990731712734179,0.5990731712734179,medium,medium,1.0,5.0,45.0,381,True,0.0,0.995365856367089,0.0,0.0,1
27691,5115,0.4372092148566056,4.532410178564764,medium,critical,0.6133333333333334,1.5333333333333334,45.0,69,True,0.0,0.9593794076163611,0.0,11691.29,1
24046,5099,0.510864459578075,0.510864459578075,medium,medium,0.05333333333333333,0.13333333333333333,45.0,6,False,0.8411816641201528,0.8407047387606317,0.7406317497505142,0.0,3
29543,5099,0.5988790399563617,4.530163871233749,medium,critical,1.0,5.0,45.0,249,True,0.0,0.9943951997818082,0.0,708.3899999999994,1
27701,5099,0.4341214290727873,4.159792675775189,medium,critical,0.6044444444444445,1.511111111111111,45.0,68,True,0.0,0.9617182564750473,0.0,5334.27,1
18803,5103,0.5994872037690286,5.1572868605838815,medium,critical,1.0,5.0,45.0,426,True,0.0,0.997436018845143,0.0,2002.8599999999988,1
21018,5108,0.48849018291318236,0.48849018291318236,medium,medium,0.7288888888888889,1.8222222222222222,45.0,82,True,0.0,0.984673136788134,0.0,0.0,1
1861,5108,0.5982371280113368,0.5982371280113368,medium,medium,1.0,5.0,45.0,227,True,0.0,0.9911856400566839,0.0,0.0,1
1000072466,5099,0.5995760734038812,5.3401592422828115,medium,critical,1.0,3.888888888888889,45.0,175,True,0.0,0.997880367019406,0.0,2714.0300000000007,1
1000041870,5115,0.5991518609778239,0.5991518609778239,medium,medium,1.0,5.0,45.0,391,True,0.0,0.9957593048891193,0.0,0.0,1
21246,5100,0.5990109338950748,0.5990109338950748,medium,medium,1.0,5.0,45.0,304,True,0.0,0.9950546694753736,0.0,0.0,1
41971,5112,0.43555511465927643,0.43555511465927643,medium,medium,0.5955555555555556,1.488888888888889,45.0,67,False,0.0,0.9866644621852709,0.0,0.0,1
1000082750,5118,0.5601804929237926,0.5601804929237926,medium,medium,0.9066666666666666,2.2666666666666666,45.0,102,True,0.0,0.9875691312856292,0.0,0.0,1
40383,5108,0.4341073896863371,0.4341073896863371,medium,medium,0.5955555555555556,1.488888888888889,45.0,67,False,0.0,0.9794258373205742,0.0,0.0,1
1000080411,5115,0.5991708828184935,0.5991708828184935,medium,medium,1.0,5.0,45.0,290,True,0.0,0.9958544140924672,0.0,0.0,1
1000080375,5115,0.5465122827092829,0.5465122827092829,medium,medium,0.8711111111111111,2.1777777777777776,45.0,98,True,0.0,0.9903391913241919,0.0,0.0,1
1434,5115,0.5630104936166989,0.5630104936166989,medium,medium,0.9155555555555555,2.2888888888888888,45.0,103,True,0.0,0.9839413569723832,0.0,0.0,1
37753,5103,0.5996006982715991,6.516225041452486,medium,critical,1.0,5.0,45.0,704,True,0.0,0.9980034913579952,0.0,19294.120000000003,1
1000100024,5099,0.2475742646294564,0.2475742646294564,low,low,0.1688888888888889,0.4222222222222222,45.0,19,False,0.0,0.9000935453695041,0.0,0.0,1
3894,5099,0.6955453143132935,0.6955453143132935,high,medium,0.37333333333333335,0.9333333333333333,45.0,42,False,0.8999999999999999,0.9794634597594819,0.835461926853759,0.0,3
1000082612,5102,0.5987562653980121,0.5987562653980121,medium,medium,1.0,3.9555555555555557,45.0,178,True,0.0,0.9937813269900603,0.0,0.0,1
1000100284,5115,0.6683055340940098,0.6683055340940098,high,medium,0.3022222222222222,0.7555555555555555,45.0,34,False,0.8999999999999999,0.9836800620235172,0.837870885336117,0.0,3
1000079724,5099,0.5665174371451743,0.5665174371451743,medium,medium,0.9244444444444444,2.311111111111111,45.0,104,True,0.0,0.983698296836983,0.0,0.0,1
1000080203,5115,0.5998384839022289,0.5998384839022289,medium,medium,1.0,5.0,45.0,776,True,0.0,0.9991924195111446,0.0,0.0,1
27566,5115,0.598802059085649,0.598802059085649,medium,medium,1.0,5.0,45.0,284,True,0.0,0.9940102954282446,0.0,0.0,1
29081,5115,0.5989360061680802,0.5989360061680802,medium,medium,1.0,5.0,45.0,264,True,0.0,0.9946800308404009,0.0,0.0,1
34987,5115,0.5990030385523388,0.5990030385523388,medium,medium,1.0,5.0,45.0,250,True,0.0,0.9950151927616939,0.0,0.0,1
41136,5115,0.5995289649366667,0.5995289649366667,medium,medium,1.0,5.0,45.0,572,True,0.0,0.9976448246833336,0.0,0.0,1
1000101545,5099,0.2674693904275519,0.2674693904275519,low,low,0.17777777777777776,0.4444444444444444,45.0,20,False,0.0,0.9817913965822038,0.0,0.0,1
40264,5115,0.7230081181805345,0.7230081181805345,high,high,0.43555555555555553,1.0888888888888888,45.0,49,False,0.8999999999999999,0.9905263157894737,0.837870885336117,0.0,3
1000076341,5099,0.599840848806366,0.599840848806366,medium,medium,1.0,5.0,45.0,1113,True,0.0,0.9992042440318302,0.0,0.0,1
1000071495,5099,0.5998557729321894,0.5998557729321894,medium,medium,1.0,5.0,45.0,651,True,0.0,0.9992788646609465,0.0,0.0,1
34334,5099,0.5991891891891892,0.5991891891891892,medium,medium,1.0,4.777777777777778,45.0,215,True,0.0,0.9959459459459459,0.0,0.0,1
1000076761,5099,0.5610662640496561,0.5610662640496561,medium,medium,0.9066666666666666,2.2666666666666666,45.0,102,True,0.0,0.9919979869149471,0.0,0.0,1
1000078435,5115,0.5997770244547976,0.5997770244547976,medium,medium,1.0,5.0,45.0,769,True,0.0,0.998885122273988,0.0,0.0,1
37130,5100,0.2560389365813095,0.2560389365813095,low,low,0.1688888888888889,0.4222222222222222,45.0,19,False,0.0,0.9424169051287694,0.0,0.0,1
29402,5118,0.5999006738324513,0.5999006738324513,medium,medium,1.0,5.0,45.0,1074,True,0.0,0.999503369162256,0.0,0.0,1
1000065895,5103,0.5989056685634189,0.5989056685634189,medium,medium,1.0,5.0,45.0,339,True,0.0,0.9945283428170941,0.0,0.0,1
35972,5108,0.4381437201334416,0.4381437201334416,medium,medium,0.6133333333333334,1.5333333333333334,45.0,69,True,0.0,0.9640519340005409,0.0,0.0,1
1000076472,5115,0.6893220078115494,0.6893220078115494,high,medium,0.37333333333333335,0.9333333333333333,45.0,42,False,0.8999999999999999,0.9465402083889927,0.837870885336117,0.0,3
21529,5099,0.551727864261593,6.073215680422776,medium,critical,0.8977777777777778,2.2444444444444445,45.0,101,True,0.0,0.9630837657524092,0.0,22194.15,1
1000082273,5099,0.46033422356280307,0.46033422356280307,medium,medium,0.6577777777777778,1.6444444444444444,45.0,74,True,0.0,0.9861155622584598,0.0,0.0,1
1000082425,5099,0.5994761680037755,0.5994761680037755,medium,medium,1.0,5.0,45.0,285,True,0.0,0.9973808400188768,0.0,0.0,1
1000082578,5099,0.5995422257300711,0.5995422257300711,medium,medium,1.0,5.0,45.0,383,True,0.0,0.997711128650355,0.0,0.0,1
1000082184,5099,0.5994750937332619,6.0433249039616435,medium,critical,1.0,5.0,45.0,452,True,0.0,0.9973754686663096,0.0,8785.99,1
41803,5099,0.5996968656496787,0.5996968656496787,medium,medium,1.0,5.0,45.0,683,True,0.0,0.9984843282483935,0.0,0.0,1
11409,5103,0.5991903476742341,0.5991903476742341,medium,medium,1.0,5.0,45.0,266,True,0.0,0.99595173837117,0.0,0.0,1
1000081643,5115,0.5992034526434301,0.5992034526434301,medium,medium,1.0,5.0,45.0,360,True,0.0,0.9960172632171506,0.0,0.0,1
1000066853,5118,0.5083010968208898,0.5083010968208898,medium,medium,0.7733333333333333,1.9333333333333333,45.0,87,True,0.0,0.9948388174377818,0.0,0.0,1
1000101049,5099,0.5997745405878416,0.5997745405878416,medium,medium,1.0,5.0,45.0,390,True,0.0,0.9988727029392083,0.0,0.0,1
1000080165,5103,0.5986795774647887,5.105850702733121,medium,critical,1.0,5.0,45.0,258,True,0.0,0.9933978873239436,0.0,1859.3500000000004,1
29431,5099,0.5989526822851862,0.5989526822851862,medium,medium,1.0,5.0,45.0,318,True,0.0,0.9947634114259305,0.0,0.0,1
29524,5108,0.6794328004571618,7.144185131737252,high,critical,0.3377777777777778,0.8444444444444444,45.0,38,False,0.8999999999999999,0.9662763466042155,0.8404428001680508,13559.62,3
10711,5099,0.5985789360017277,6.470359660531518,medium,critical,1.0,5.0,45.0,237,True,0.0,0.9928946800086387,0.0,18205.51,1
1000058091,5100,0.5997669953263238,0.5997669953263238,medium,medium,1.0,5.0,45.0,542,True,0.0,0.9988349766316191,0.0,0.0,1
1000066292,5112,0.59862354268522,0.59862354268522,medium,medium,1.0,5.0,45.0,238,True,0.0,0.9931177134261,0.0,0.0,1
1000070689,5118,0.5998449380965265,0.5998449380965265,medium,medium,1.0,5.0,45.0,1194,True,0.0,0.9992246904826325,0.0,0.0,1
1000080518,5099,0.599096156553569,0.599096156553569,medium,medium,1.0,4.5777777777777775,45.0,206,True,0.0,0.9954807827678445,0.0,0.0,1
4753,5099,0.5408181068616525,0.5408181068616525,medium,medium,0.8622222222222222,2.1555555555555554,45.0,97,True,0.0,0.979646089863818,0.0,0.0,1
1000069128,5116,0.5390854947166186,5.885872884866854,medium,critical,0.8533333333333333,2.1333333333333333,45.0,96,True,0.0,0.9887608069164264,0.0,20296.54,1
1000076537,5102,0.2236759919546535,0.2236759919546535,low,low,0.10666666666666666,0.26666666666666666,45.0,12,False,0.0,0.9050466264399342,0.0,0.0,1
1000081533,5118,0.5980256050022756,0.5980256050022756,medium,medium,1.0,2.577777777777778,45.0,116,True,0.0,0.9901280250113778,0.0,0.0,1
1000078921,5102,0.59918783502203,5.966895023885849,medium,critical,1.0,5.0,45.0,531,True,0.0,0.9959391751101496,0.0,7771.169999999998,1
13225,5108,0.5986735020826659,0.5986735020826659,medium,medium,1.0,4.511111111111111,45.0,203,True,0.0,0.993367510413329,0.0,0.0,1
1000051951,5115,0.599677650961848,0.599677650961848,medium,medium,1.0,5.0,45.0,376,True,0.0,0.9983882548092395,0.0,0.0,1
1000058091,5108,0.5998151183373763,0.5998151183373763,medium,medium,1.0,5.0,45.0,850,True,0.0,0.9990755916868812,0.0,0.0,1
1000051168,5099,0.757718212180291,0.757718212180291,high,high,0.5244444444444445,1.3111111111111111,45.0,59,False,0.8999999999999999,0.9881057268722466,0.835461926853759,0.0,3
1000080151,5115,0.28141602067183463,0.28141602067183463,low,low,0.24888888888888888,0.6222222222222222,45.0,28,False,0.0,0.9093023255813952,0.0,0.0,1
1000036869,5099,0.7134955424011642,0.7134955424011642,high,high,0.42666666666666664,1.0666666666666667,45.0,48,False,0.8999999999999999,0.9625479335321687,0.835461926853759,0.0,3
1000080963,5107,0.541905662772133,0.541905662772133,medium,medium,0.8622222222222222,2.1555555555555554,45.0,97,True,0.0,0.9850838694162207,0.0,0.0,1
39863,5103,0.5984444884227192,0.5984444884227192,medium,medium,1.0,4.266666666666667,45.0,192,True,0.0,0.9922224421135959,0.0,0.0,1
31101,5116,0.5981496105004802,0.5981496105004802,medium,medium,1.0,2.5555555555555554,45.0,115,True,0.0,0.990748052502401,0.0,0.0,1
21261,5099,0.2834456189805027,0.2834456189805027,low,low,0.24888888888888888,0.6222222222222222,45.0,28,False,0.0,0.9194503171247357,0.0,0.0,1
28628,5099,0.5979910686724426,0.5979910686724426,medium,medium,1.0,4.133333333333334,45.0,186,True,0.0,0.9899553433622126,0.0,0.0,1
31707,5115,0.5999430182251233,0.5999430182251233,medium,medium,1.0,5.0,45.0,1328,True,0.0,0.9997150911256161,0.0,0.0,1
1000080904,5115,0.6836868755310781,0.6836868755310781,high,medium,0.3555555555555555,0.8888888888888888,45.0,40,False,0.8999999999999999,0.9539201025421917,0.837870885336117,0.0,3
10958,5102,0.6821132742616034,0.6821132742616034,high,medium,0.3466666666666667,0.8666666666666667,45.0,39,False,0.8999999999999999,0.9630399999999999,0.8389240506329113,0.0,3
1000082538,5107,0.599789010989011,0.599789010989011,medium,medium,1.0,5.0,45.0,761,True,0.0,0.9989450549450549,0.0,0.0,1
1000081314,5108,0.5988164466761678,0.5988164466761678,medium,medium,1.0,5.0,45.0,319,True,0.0,0.9940822333808388,0.0,0.0,1
1000082043,5115,0.5997841121204041,0.5997841121204041,medium,medium,1.0,5.0,45.0,690,True,0.0,0.9989205606020203,0.0,0.0,1
1000080726,5108,0.5294017318544464,0.5294017318544464,medium,medium,0.8355555555555556,2.088888888888889,45.0,94,True,0.0,0.9758975481611207,0.0,0.0,1
7434,5102,0.5982830192210515,0.5982830192210515,medium,medium,1.0,5.0,45.0,229,True,0.0,0.9914150961052572,0.0,0.0,1
1000100158,5112,0.7122075828834104,0.7122075828834104,high,high,0.40888888888888886,1.0222222222222221,45.0,46,False,0.8999999999999999,0.986852928662601,0.8418762773022308,0.0,3
1000081085,5115,0.5991229808409498,0.5991229808409498,medium,medium,1.0,4.822222222222222,45.0,217,True,0.0,0.9956149042047491,0.0,0.0,1
1000100974,5099,0.599671682626539,0.599671682626539,medium,medium,1.0,5.0,45.0,280,True,0.0,0.9983584131326949,0.0,0.0,1
1000081673,5099,0.5978091056159002,0.5978091056159002,medium,medium,1.0,2.5555555555555554,45.0,115,True,0.0,0.9890455280795007,0.0,0.0,1
435,5099,0.5989071386546382,0.5989071386546382,medium,medium,1.0,4.733333333333333,45.0,213,True,0.0,0.9945356932731908,0.0,0.0,1
12422,5099,0.5997191460212353,0.5997191460212353,medium,medium,1.0,5.0,45.0,880,True,0.0,0.9985957301061765,0.0,0.0,1
1000076580,5099,0.28138908993432515,0.28138908993432515,low,low,0.24888888888888888,0.6222222222222222,45.0,28,False,0.0,0.909167671893848,0.0,0.0,1
19583,5107,0.5990749633523733,0.5990749633523733,medium,medium,1.0,5.0,45.0,279,True,0.0,0.9953748167618661,0.0,0.0,1
1000063279,5099,0.599035237769415,0.599035237769415,medium,medium,1.0,5.0,45.0,396,True,0.0,0.9951761888470749,0.0,0.0,1
1000072411,5105,0.5991040742793792,0.5991040742793792,medium,medium,1.0,4.822222222222222,45.0,217,True,0.0,0.9955203713968958,0.0,0.0,1
25651,5108,0.6838656972006316,0.6838656972006316,high,medium,0.3466666666666667,0.8666666666666667,45.0,39,False,0.8999999999999999,0.9706630525437865,0.8404428001680508,0.0,3
1000069507,5099,0.5982759063319458,0.5982759063319458,medium,medium,1.0,4.155555555555556,45.0,187,True,0.0,0.9913795316597289,0.0,0.0,1
1000058091,5102,0.5997511244686435,0.5997511244686435,medium,medium,1.0,5.0,45.0,542,True,0.0,0.9987556223432177,0.0,0.0,1
123,5108,0.5997177063983838,5.740866504042774,medium,critical,1.0,5.0,45.0,741,True,0.0,0.9985885319919189,0.0,5283.93,1
1000082290,5099,0.555788227098572,0.555788227098572,medium,medium,0.8977777777777778,2.2444444444444445,45.0,101,True,0.0,0.983385579937304,0.0,0.0,1
1000082242,5099,0.5999372150713099,0.5999372150713099,medium,medium,1.0,5.0,45.0,1140,True,0.0,0.9996860753565495,0.0,0.0,1
1000082113,5382,0.42160415029083476,0.42160415029083476,medium,medium,0.5599999999999999,1.4,45.0,63,False,0.0,0.9880207514541739,0.0,0.0,1
1000059893,5116,0.5999083353703252,0.5999083353703252,medium,medium,1.0,5.0,45.0,1214,True,0.0,0.9995416768516254,0.0,0.0,1
1000072718,5108,0.5998697270471465,0.5998697270471465,medium,medium,1.0,5.0,45.0,1077,True,0.0,0.9993486352357319,0.0,0.0,1
1000100020,5108,0.7318613984225337,0.7318613984225337,high,high,0.4622222222222222,1.1555555555555554,45.0,52,False,0.8999999999999999,0.9795304475421863,0.8404428001680508,0.0,3
8918,5099,0.5974665954035275,6.055946732702088,medium,critical,1.0,4.333333333333333,45.0,195,True,0.0,0.9873329770176376,0.0,9282.95,1
1000100939,5100,0.6534157181999011,0.6534157181999011,high,medium,0.27555555555555555,0.6888888888888889,45.0,31,False,0.8999999999999999,0.9612021857923496,0.839687058794726,0.0,3
1000100246,5102,0.5386272680145152,0.5386272680145152,medium,medium,0.8533333333333333,2.1333333333333333,45.0,96,True,0.0,0.9864696734059097,0.0,0.0,1
991,5099,0.5984482586899506,0.5984482586899506,medium,medium,1.0,4.5777777777777775,45.0,206,True,0.0,0.9922412934497526,0.0,0.0,1
31461,5108,0.5988216432865732,0.5988216432865732,medium,medium,1.0,5.0,45.0,265,True,0.0,0.9941082164328656,0.0,0.0,1
1000100634,5115,0.5997393835774687,0.5997393835774687,medium,medium,1.0,5.0,45.0,322,True,0.0,0.9986969178873435,0.0,0.0,1
32503,5107,0.5992351086039178,5.762316987016751,medium,critical,1.0,3.3777777777777778,45.0,152,True,0.0,0.9961755430195887,0.0,5518.93,1
1000073946,5099,0.5994486562697108,6.2266822034672495,medium,critical,1.0,5.0,45.0,272,True,0.0,0.9972432813485536,0.0,11935.409999999996,1
1000079021,5103,0.5989071364586445,5.709896512402245,medium,critical,1.0,5.0,45.0,341,True,0.0,0.9945356822932219,0.0,5083.029999999999,1
1000100305,5099,0.5998854131412271,0.5998854131412271,medium,medium,1.0,5.0,45.0,614,True,0.0,0.9994270657061355,0.0,0.0,1
39949,5099,0.599562456446848,0.599562456446848,medium,medium,1.0,5.0,45.0,311,True,0.0,0.9978122822342399,0.0,0.0,1
1000100196,5099,0.2807483870967742,0.2807483870967742,low,low,0.24,0.6,45.0,27,False,0.0,0.923741935483871,0.0,0.0,1
27445,5115,0.5986302676283006,0.5986302676283006,medium,medium,1.0,4.622222222222222,45.0,208,True,0.0,0.9931513381415031,0.0,0.0,1
1000058504,5115,0.6810704312550563,0.6810704312550563,high,medium,0.3466666666666667,0.8666666666666667,45.0,39,False,0.8999999999999999,0.9586156589398606,0.837870885336117,0.0,3
1000082600,5099,0.1824270639354438,0.1824270639354438,low,low,0.08888888888888888,0.2222222222222222,45.0,10,False,0.0,0.7343575418994412,0.0,0.0,1
36250,5099,0.5969689046596321,0.5969689046596321,medium,medium,1.0,2.7777777777777777,45.0,125,True,0.0,0.9848445232981604,0.0,0.0,1
1000040574,5108,0.5990332502183351,0.5990332502183351,medium,medium,1.0,5.0,45.0,446,True,0.0,0.9951662510916754,0.0,0.0,1
15205,5099,0.4419151409050016,0.4419151409050016,medium,medium,0.6133333333333334,1.5333333333333334,45.0,69,True,0.0,0.9829090378583412,0.0,0.0,1
1000065753,5108,0.6751705609450093,0.6751705609450093,high,medium,0.3377777777777778,0.8444444444444444,45.0,38,False,0.8999999999999999,0.9449651490434524,0.8404428001680508,0.0,3
34418,5103,0.7086446203906691,8.131975474922468,high,critical,0.4,1.0,45.0,45,False,0.8999999999999999,0.987198300830276,0.8413664014974263,35431.78999999999,3
1000075178,5099,0.5993709274410857,0.5993709274410857,medium,medium,1.0,5.0,45.0,375,True,0.0,0.9968546372054283,0.0,0.0,1
1000043173,5115,0.5976772434901126,3.5396322878295554,medium,critical,1.0,4.022222222222222,45.0,181,True,0.0,0.9883862174505631,0.0,136.3199999999997,1
1000100577,5099,0.6925068322438501,0.6925068322438501,high,medium,0.36444444444444446,0.9111111111111111,45.0,41,False,0.8999999999999999,0.982048827190043,0.835461926853759,0.0,3
10536,5099,0.5997622670503338,4.133066433720197,medium,critical,1.0,5.0,45.0,833,True,0.0,0.9988113352516684,0.0,360.8299999999999,1
