client_id,family,product_category,potential_h,current_sales,potential_gap,capture_ratio
1000078484,Anestesia,Categoria C1,3410.04,1389.93,2020.11,0.40759932434810153
1000078487,Anestesia,Categoria C1,1802.36,1378.34,424.02,0.764741782995628
1000078490,Anestesia,Categoria C1,1802.36,0.0,1802.36,0.0
1000078491,Anestesia,Categoria C1,0.0,0.0,0.0,0.0
1000078493,Anestesia,Categoria C1,2223.12,13574.76,-11351.64,6.106175105257476
1000078495,Anestesia,Categoria C1,3410.04,0.0,3410.04,0.0
1000078496,Anestesia,Categoria C1,2223.12,0.0,2223.12,0.0
1000078498,Anestesia,Categoria C1,2223.12,5789.79,-3566.67,2.604353341250135
1000078500,Anestesia,Categoria C1,1802.36,0.0,1802.36,0.0
1000078502,Anestesia,Categoria C1,3410.04,5899.41,-2489.37,1.7300119646690362
1000078508,Anestesia,Categoria C1,2223.12,0.0,2223.12,0.0
1000078513,Anestesia,Categoria C1,1802.36,0.0,1802.36,0.0
1000078518,Anestesia,Categoria C1,2223.12,0.0,2223.12,0.0
1000078520,Anestesia,Categoria C1,2223.12,10056.390000000001,-7833.270000000001,4.523547986613409
1000078521,Anestesia,Categoria C1,2223.12,14212.35,-11989.23,6.392974738205766
1000078522,Anestesia,Categoria C1,3410.04,647.4,2762.64,0.1898511454411092
1000078523,Anestesia,Categoria C1,2223.12,12833.06,-10609.939999999999,5.772544891863687
1000078524,Anestesia,Categoria C1,2223.12,0.0,2223.12,0.0
1000078526,Anestesia,Categoria C1,1802.36,0.0,1802.36,0.0
1000078530,Anestesia,Categoria C1,2223.12,0.0,2223.12,0.0
1000078532,Anestesia,Categoria C1,3410.04,0.0,3410.04,0.0
1000078533,Anestesia,Categoria C1,2223.12,6291.91,-4068.79,2.83021609269855
1000078535,Anestesia,Categoria C1,2223.12,9522.4,-7299.28,4.283349526791176
1000078536,Anestesia,Categoria C1,0.0,6385.0,-6385.0,0.0
1000078541,Anestesia,Categoria C1,3410.04,0.0,3410.04,0.0
1000078544,Anestesia,Categoria C1,2223.12,0.0,2223.12,0.0
1000078545,Anestesia,Categoria C1,4546.72,3266.4700000000003,1280.25,0.7184233909279657
1000078547,Anestesia,Categoria C1,2223.12,377.43,1845.6899999999998,0.16977491093598188
1000078549,Anestesia,Categoria C1,0.0,0.0,0.0,0.0
1000078562,Anestesia,Categoria C1,2223.12,3649.0,-1425.88,1.641386879700601
1000078566,Anestesia,Categoria C1,1802.36,0.0,1802.36,0.0
1000078569,Anestesia,Categoria C1,2223.12,0.0,2223.12,0.0
1000078575,Anestesia,Categoria C1,3410.04,0.0,3410.04,0.0
1000078576,Anestesia,Categoria C1,2223.12,3286.26,-1063.1400000000003,1.478219799201123
1000078584,Anestesia,Categoria C1,1802.36,0.0,1802.36,0.0
1000078586,Anestesia,Categoria C1,3410.04,2330.25,1079.79,0.6833497554280888
1000078587,Anestesia,Categoria C1,2223.12,0.0,2223.12,0.0
1000078590,Anestesia,Categoria C1,2223.12,10302.08,-8078.96,4.6340638382093635
1000078593,Anestesia,Categoria C1,2223.12,0.0,2223.12,0.0
1000078595,Anestesia,Categoria C1,2223.12,8951.08,-6727.96,4.026359350822268
1000078596,Anestesia,Categoria C1,2223.12,0.0,2223.12,0.0
1000078609,Anestesia,Categoria C1,2223.12,0.0,2223.12,0.0
1000078612,Anestesia,Categoria C1,1802.36,535.87,1266.4899999999998,0.2973157415832575
1000078614,Anestesia,Categoria C1,1802.36,1259.9899999999998,542.3700000000001,0.6990778756741161
1000078619,Anestesia,Categoria C1,2223.12,0.0,2223.12,0.0
1000078623,Anestesia,Categoria C1,1802.36,0.0,1802.36,0.0
1000078625,Anestesia,Categoria C1,2223.12,0.0,2223.12,0.0
1000078629,Anestesia,Categoria C1,2223.12,13482.47,-11259.349999999999,6.064661376803771
1000078632,Anestesia,Categoria C1,2223.12,0.0,2223.12,0.0
1000078633,Anestesia,Categoria C1,2223.12,9763.98,-7540.86,4.392016625283386
1000078634,Anestesia,Categoria C1,2223.12,7351.08,-5127.96,3.306650113354205
1000078639,Anestesia,Categoria C1,2223.12,0.0,2223.12,0.0
1000078647,Anestesia,Categoria C1,2223.12,0.0,2223.12,0.0
1000078656,Anestesia,Categoria C1,1802.36,2199.57,-397.21000000000026,1.2203832752613242
1000078657,Anestesia,Categoria C1,2223.12,3855.9,-1632.7800000000002,1.73445428047069
1000078658,Anestesia,Categoria C1,2223.12,0.0,2223.12,0.0
1000078659,Anestesia,Categoria C1,2223.12,1833.47,389.64999999999986,0.8247283097628558
1000078661,Anestesia,Categoria C1,2223.12,4683.61,-2460.49,2.106773363561121
1000078672,Anestesia,Categoria C1,1802.36,0.0,1802.36,0.0
1000078674,Anestesia,Categoria C1,2223.12,0.0,2223.12,0.0
1000078676,Anestesia,Categoria C1,2223.12,0.0,2223.12,0.0
1000078678,Anestesia,Categoria C1,2223.12,7665.95,-5442.83,3.4482843931051854
1000078679,Anestesia,Categoria C1,2223.12,13385.5,-11162.380000000001,6.0210424988304725
1000078682,Anestesia,Categoria C1,2223.12,0.0,2223.12,0.0
1000078683,Anestesia,Categoria C1,2223.12,11212.88,-8989.759999999998,5.043758321638058
1000078685,Anestesia,Categoria C1,2223.12,4173.65,-1950.5299999999997,1.8773840368491128
1000078687,Anestesia,Categoria C1,2223.12,0.0,2223.12,0.0
1000078691,Anestesia,Categoria C1,2223.12,533.24,1689.8799999999999,0.2398610961171687
1000078693,Anestesia,Categoria C1,2223.12,0.0,2223.12,0.0
1000078695,Anestesia,Categoria C1,2223.12,7133.86,-4910.74,3.208940588002447
1000078696,Anestesia,Categoria C1,1802.36,0.0,1802.36,0.0
1000078699,Anestesia,Categoria C1,3410.04,2480.1,929.94,0.7272935214836189
1000078702,Anestesia,Categoria C1,2223.12,9378.45,-7155.330000000001,4.218598186332722
1000078711,Anestesia,Categoria C1,2223.12,3506.97,-1283.85,1.5774991903271078
1000078712,Anestesia,Categoria C1,1802.36,5331.45,-3529.09,2.958038349719257
1000078714,Anestesia,Categoria C1,2223.12,1107.54,1115.58,0.4981917305408615
1000078717,Anestesia,Categoria C1,1802.36,1817.92,-15.560000000000173,1.0086331254577332
1000078721,Anestesia,Categoria C1,2223.12,0.0,2223.12,0.0
1000078731,Anestesia,Categoria C1,2223.12,0.0,2223.12,0.0
1000078732,Anestesia,Categoria C1,2223.12,0.0,2223.12,0.0
1000078734,Anestesia,Categoria C1,3410.04,0.0,3410.04,0.0
1000078735,Anestesia,Categoria C1,2223.12,0.0,2223.12,0.0
1000078738,Anestesia,Categoria C1,1802.36,0.0,1802.36,0.0
1000078743,Anestesia,Categoria C1,1802.36,0.0,1802.36,0.0
1000078744,Anestesia,Categoria C1,3410.04,2947.44,462.5999999999999,0.8643417672519971
1000078746,Anestesia,Categoria C1,2223.12,4320.38,-2097.26,1.9433858721076687
1000078753,Anestesia,Categoria C1,3410.04,10124.35,-6714.31,2.9689827685305747
1000078754,Anestesia,Categoria C1,2223.12,35401.8,-33178.68,15.924376551873046
1000078757,Anestesia,Categoria C1,2223.12,3449.05,-1225.9300000000003,1.5514457159307642
1000078761,Anestesia,Categoria C1,3410.04,0.0,3410.04,0.0
1000078762,Anestesia,Categoria C1,1802.36,5313.94,-3511.58,2.9483233094387358
1000078765,Anestesia,Categoria C1,3410.04,0.0,3410.04,0.0
1000078766,Anestesia,Categoria C1,1802.36,0.0,1802.36,0.0
1000078767,Anestesia,Categoria C1,2223.12,16150.66,-13927.54,7.264861995753716
1000078768,Anestesia,Categoria C1,2223.12,8970.66,-6747.54,4.035166792615783
1000078776,Anestesia,Categoria C1,2223.12,0.0,2223.12,0.0
1000078777,Anestesia,Categoria C1,2223.12,9208.98,-6985.86,4.142367483536651
1000078779,Anestesia,Categoria C1,2223.12,3999.33,-1776.21,1.7989717154269675
1000078781,Anestesia,Categoria C1,2223.12,0.0,2223.12,0.0
1000078782,Anestesia,Categoria C1,1802.36,0.0,1802.36,0.0
1000078785,Anestesia,Categoria C1,2223.12,3285.91,-1062.79,1.4780623628054266
1000078789,Anestesia,Categoria C1,2223.12,0.0,2223.12,0.0
1000078791,Anestesia,Categoria C1,2223.12,0.0,2223.12,0.0
1000078792,Anestesia,Categoria C1,2223.12,2723.27,-500.1500000000001,1.2249766094497823
1000078794,Anestesia,Categoria C1,1802.36,0.0,1802.36,0.0
1000078795,Anestesia,Categoria C1,2223.12,4158.24,-1935.12,1.8704523372557487
1000078796,Anestesia,Categoria C1,3410.04,0.0,3410.04,0.0
1000078797,Anestesia,Categoria C1,3410.04,6647.17,-3237.13,1.9492938499255141
1000078799,Anestesia,Categoria C1,2223.12,4479.06,-2255.9400000000005,2.014763035733564
1000078801,Anestesia,Categoria C1,2223.12,0.0,2223.12,0.0
1000078810,Anestesia,Categoria C1,1802.36,0.0,1802.36,0.0
1000078811,Anestesia,Categoria C1,2223.12,0.0,2223.12,0.0
1000078813,Anestesia,Categoria C1,3410.04,11128.9,-7718.86,3.263568755791721
1000078816,Anestesia,Categoria C1,3410.04,0.0,3410.04,0.0
1000078817,Anestesia,Categoria C1,2223.12,1929.0500000000002,294.0699999999997,0.8677219403361044
1000078819,Anestesia,Categoria C1,1802.36,643.99,1158.37,0.35730375729598973
1000078820,Anestesia,Categoria C1,2223.12,4094.19,-1871.0700000000002,1.8416414768433553
1000078822,Anestesia,Categoria C1,2223.12,4793.95,-2570.83,2.1564063118500125
1000078824,Anestesia,Categoria C1,3410.04,4348.16,-938.1199999999999,1.2751052773574503
1000078829,Anestesia,Categoria C1,2223.12,0.0,2223.12,0.0
1000078830,Anestesia,Categoria C1,3410.04,0.0,3410.04,0.0
1000078839,Anestesia,Categoria C1,0.0,2616.75,-2616.75,0.0
1000078840,Anestesia,Categoria C1,2223.12,0.0,2223.12,0.0
1000078843,Anestesia,Categoria C1,2223.12,0.0,2223.12,0.0
1000078850,Anestesia,Categoria C1,13640.16,12282.08,1358.08,0.9004351855110204
1000078853,Anestesia,Categoria C1,2223.12,0.0,2223.12,0.0
1000078857,Anestesia,Categoria C1,1802.36,6644.31,-4841.950000000001,3.686449987793782
1000078858,Anestesia,Categoria C1,1802.36,0.0,1802.36,0.0
1000078863,Anestesia,Categoria C1,1802.36,0.0,1802.36,0.0
1000078865,Anestesia,Categoria C1,2223.12,12940.26,-10717.14,5.820765410774047
1000078869,Anestesia,Categoria C1,2223.12,0.0,2223.12,0.0
1000078880,Anestesia,Categoria C1,2223.12,0.0,2223.12,0.0
1000078882,Anestesia,Categoria C1,5683.4,2384.71,3298.6899999999996,0.41959214554667984
1000078883,Anestesia,Categoria C1,1802.36,0.0,1802.36,0.0
1000078889,Anestesia,Categoria C1,2223.12,0.0,2223.12,0.0
1000078897,Anestesia,Categoria C1,1802.36,16590.05,-14787.689999999999,9.204626156816618
1000078900,Anestesia,Categoria C1,2223.12,0.0,2223.12,0.0
1000078901,Anestesia,Categoria C1,1802.36,0.0,1802.36,0.0
1000078905,Anestesia,Categoria C1,2223.12,5011.36,-2788.24,2.25420130267372
1000078909,Anestesia,Categoria C1,2223.12,0.0,2223.12,0.0
1000078910,Anestesia,Categoria C1,4546.72,12392.28,-7845.56,2.725542808882007
1000078911,Anestesia,Categoria C1,2223.12,280.53,1942.59,0.1261875202418223
1000078915,Anestesia,Categoria C1,4546.72,0.0,4546.72,0.0
1000078917,Anestesia,Categoria C1,2223.12,19148.45,-16925.33,8.613322717622081
1000078918,Anestesia,Categoria C1,2223.12,0.0,2223.12,0.0
1000078919,Anestesia,Categoria C1,2223.12,0.0,2223.12,0.0
1000078921,Anestesia,Categoria C1,6820.08,2576.91,4243.17,0.3778416088960833
1000078930,Anestesia,Categoria C1,3410.04,7346.14,-3936.1000000000004,2.1542679851262743
1000078934,Anestesia,Categoria C1,3410.04,0.0,3410.04,0.0
1000078935,Anestesia,Categoria C1,2223.12,10782.33,-8559.21,4.850089064018137
1000078936,Anestesia,Categoria C1,2223.12,8320.27,-6097.150000000001,3.7426094857677503
1000078940,Anestesia,Categoria C1,1802.36,2947.57,-1145.2100000000003,1.6353947047204778
1000078942,Anestesia,Categoria C1,2223.12,0.0,2223.12,0.0
1000078946,Anestesia,Categoria C1,2223.12,10576.85,-8353.73,4.757660405196301
1000078951,Anestesia,Categoria C1,2223.12,5040.27,-2817.1500000000005,2.2672055489582212
1000078954,Anestesia,Categoria C1,4546.72,0.0,4546.72,0.0
1000078957,Anestesia,Categoria C1,1802.36,0.0,1802.36,0.0
1000078959,Anestesia,Categoria C1,1802.36,0.0,1802.36,0.0
1000078961,Anestesia,Categoria C1,3410.04,2911.2000000000003,498.8399999999997,0.8537143259316607
1000078966,Anestesia,Categoria C1,1802.36,0.0,1802.36,0.0
1000078967,Anestesia,Categoria C1,2223.12,1196.15,1026.9699999999998,0.5380501277483897
1000078968,Anestesia,Categoria C1,3410.04,3344.0899999999997,65.95000000000027,0.9806600509084936
1000078969,Anestesia,Categoria C1,2223.12,1478.46,744.6599999999999,0.6650383245168953
1000078976,Anestesia,Categoria C1,3410.04,11148.59,-7738.55,3.269342881608427
1000078980,Anestesia,Categoria C1,2223.12,1075.04,1148.08,0.4835726366547915
1000078981,Anestesia,Categoria C1,2223.12,0.0,2223.12,0.0
1000078990,Anestesia,Categoria C1,2223.12,0.0,2223.12,0.0
1000078992,Anestesia,Categoria C1,2223.12,2610.19,-387.07000000000016,1.174111159091727
1000079001,Anestesia,Categoria C1,3410.04,506.64,2903.4,0.148573037266425
1000079002,Anestesia,Categoria C1,3410.04,8957.45,-5547.410000000001,2.62678736906312
1000079006,Anestesia,Categoria C1,2223.12,0.0,2223.12,0.0
1000079008,Anestesia,Categoria C1,2223.12,539.33,1683.79,0.24260048940228152
1000079009,Anestesia,Categoria C1,2223.12,4001.6400000000003,-1778.5200000000004,1.8000107956385623
1000079012,Anestesia,Categoria C1,2223.12,183.83999999999997,2039.28,0.08269459138508042
1000079013,Anestesia,Categoria C1,2223.12,0.0,2223.12,0.0
1000079014,Anestesia,Categoria C1,2223.12,0.0,2223.12,0.0
1000079021,Anestesia,Categoria C1,2223.12,21451.95,-19228.83,9.649479110439383
1000079022,Anestesia,Categoria C1,2223.12,8611.61,-6388.490000000001,3.873659541545216
1000079023,Anestesia,Categoria C1,1802.36,0.0,1802.36,0.0
1000079024,Anestesia,Categoria C1,2223.12,2134.04,89.07999999999993,0.9599301882039656
1000079025,Anestesia,Categoria C1,3410.04,0.0,3410.04,0.0
1000079027,Anestesia,Categoria C1,3410.04,16366.0,-12955.96,4.799357192291
1000079028,Anestesia,Categoria C1,2223.12,147.64,2075.48,0.0664111698873655
1000079031,Anestesia,Categoria C1,2223.12,0.0,2223.12,0.0
1000079032,Anestesia,Categoria C1,2223.12,0.0,2223.12,0.0
1000079033,Anestesia,Categoria C1,1802.36,1232.55,569.81,0.6838533922190906
1000079036,Anestesia,Categoria C1,2223.12,26684.8,-24461.68,12.003310662492353
1000079037,Anestesia,Categoria C1,2223.12,0.0,2223.12,0.0
1000079039,Anestesia,Categoria C1,2223.12,8072.41,-5849.29,3.6311175285184785
1000079040,Anestesia,Categoria C1,2223.12,5223.139999999999,-3000.0199999999995,2.349463816618086
1000079045,Anestesia,Categoria C1,2223.12,0.0,2223.12,0.0
1000079046,Anestesia,Categoria C1,1802.36,2954.89,-1152.53,1.6394560465167891
1000079047,Anestesia,Categoria C1,3410.04,18499.47,-15089.43,5.425000879755077
1000079048,Anestesia,Categoria C1,3410.04,13845.91,-10435.869999999999,4.06033653564181
1000079051,Anestesia,Categoria C1,2223.12,0.0,2223.12,0.0
1000079052,Anestesia,Categoria C1,1802.36,0.0,1802.36,0.0
1000079055,Anestesia,Categoria C1,1802.36,0.0,1802.36,0.0
1000079056,Anestesia,Categoria C1,2223.12,6310.64,-4087.5200000000004,2.8386411889596608
1000079061,Anestesia,Categoria C1,0.0,2370.89,-2370.89,0.0
1000079062,Anestesia,Categoria C1,2223.12,0.0,2223.12,0.0
1000079063,Anestesia,Categoria C1,1802.36,0.0,1802.36,0.0
1000079066,Anestesia,Categoria C1,2223.12,7618.01,-5394.89,3.426720105077549
1000079067,Anestesia,Categoria C1,2223.12,8059.11,-5835.99,3.625134945482025
1000079072,Anestesia,Categoria C1,2223.12,1659.26,563.8599999999999,0.7463654683507863
1000079073,Anestesia,Categoria C1,3410.04,0.0,3410.04,0.0
1000079075,Anestesia,Categoria C1,2223.12,0.0,2223.12,0.0
1000079076,Anestesia,Categoria C1,2223.12,0.0,2223.12,0.0
1000079083,Anestesia,Categoria C1,2223.12,1240.05,983.0699999999999,0.5577971499514196
1000079085,Anestesia,Categoria C1,1802.36,0.0,1802.36,0.0
1000079086,Anestesia,Categoria C1,2223.12,987.32,1235.7999999999997,0.444114577710605
1000079088,Anestesia,Categoria C1,6820.08,3360.43,3459.65,0.49272589177839554
1000079089,Anestesia,Categoria C1,3410.04,0.0,3410.04,0.0
1000079093,Anestesia,Categoria C1,1802.36,776.64,1025.7199999999998,0.43090170665127947
1000079096,Anestesia,Categoria C1,3410.04,4781.79,-1371.75,1.4022680085864097
1000079098,Anestesia,Categoria C1,1802.36,0.0,1802.36,0.0
1000079099,Anestesia,Categoria C1,2223.12,2107.13,115.98999999999978,0.9478255784662997
1000079100,Anestesia,Categoria C1,2223.12,3504.44,-1281.3200000000002,1.5763611500953616
1000079101,Anestesia,Categoria C1,3410.04,5341.9800000000005,-1931.9400000000005,1.5665446739627689
1000079104,Anestesia,Categoria C1,2223.12,0.0,2223.12,0.0
1000079110,Anestesia,Categoria C1,2223.12,23251.88,-21028.760000000002,10.459120515311815
1000079121,Anestesia,Categoria C1,1802.36,0.0,1802.36,0.0
1000079124,Anestesia,Categoria C1,3410.04,0.0,3410.04,0.0
1000079135,Anestesia,Categoria C1,3410.04,0.0,3410.04,0.0
1000079138,Anestesia,Categoria C1,2223.12,0.0,2223.12,0.0
1000079142,Anestesia,Categoria C1,2223.12,1369.01,854.1099999999999,0.6158057144913455
1000079143,Anestesia,Categoria C1,2223.12,9035.2,-6812.080000000001,4.064198063982151
1000079144,Anestesia,Categoria C1,3410.04,13840.3,-10430.259999999998,4.058691393649341
1000079145,Anestesia,Categoria C1,1802.36,0.0,1802.36,0.0
1000079151,Anestesia,Categoria C1,2223.12,0.0,2223.12,0.0
1000079153,Anestesia,Categoria C1,3410.04,8415.82,-5005.78,2.4679534550914357
1000079156,Anestesia,Categoria C1,3410.04,1674.64,1735.3999999999999,0.49109101359514845
1000079158,Anestesia,Categoria C1,3410.04,0.0,3410.04,0.0
1000079159,Anestesia,Categoria C1,2223.12,0.0,2223.12,0.0
1000079168,Anestesia,Categoria C1,2223.12,1281.37,941.75,0.5763836410090323
1000079170,Anestesia,Categoria C1,2223.12,0.0,2223.12,0.0
1000079171,Anestesia,Categoria C1,2223.12,342.01,1881.11,0.15384234769153263
1000079173,Anestesia,Categoria C1,2223.12,15860.41,-13637.29,7.134302241894275
1000079174,Anestesia,Categoria C1,3410.04,7986.37,-4576.33,2.342016515935297
1000079179,Anestesia,Categoria C1,2223.12,661.34,1561.7799999999997,0.2974828169419555
1000079181,Anestesia,Categoria C1,2223.12,3853.61,-1630.4900000000002,1.7334241966245638
1000079185,Anestesia,Categoria C1,2223.12,1115.08,1108.04,0.5015833603224298
1000079189,Anestesia,Categoria C1,3410.04,3147.41,262.6300000000001,0.9229833081136878
1000079190,Anestesia,Categoria C1,2223.12,0.0,2223.12,0.0
1000079192,Anestesia,Categoria C1,2223.12,1376.24,846.8799999999999,0.6190579006081544
1000079195,Anestesia,Categoria C1,2223.12,5830.8,-3607.6800000000003,2.6228003886429883
1000079197,Anestesia,Categoria C1,2223.12,6609.78,-4386.66,2.973199827269783
1000079200,Anestesia,Categoria C1,2223.12,0.0,2223.12,0.0
1000079204,Anestesia,Categoria C1,1802.36,0.0,1802.36,0.0
1000079205,Anestesia,Categoria C1,2223.12,0.0,2223.12,0.0
1000079214,Anestesia,Categoria C1,2223.12,705.75,1517.37,0.3174592464644284
1000079221,Anestesia,Categoria C1,1802.36,0.0,1802.36,0.0
1000079223,Anestesia,Categoria C1,2223.12,3054.05,-830.9300000000003,1.373767497930836
1000079225,Anestesia,Categoria C1,2223.12,0.0,2223.12,0.0
1000079231,Anestesia,Categoria C1,3410.04,0.0,3410.04,0.0
1000079235,Anestesia,Categoria C1,2223.12,0.0,2223.12,0.0
1000079238,Anestesia,Categoria C1,2223.12,5793.63,-3570.51,2.6060806434200585
1000079248,Anestesia,Categoria C1,2223.12,0.0,2223.12,0.0
1000079254,Anestesia,Categoria C1,2223.12,8267.43,-6044.31,3.7188410882003673
1000079256,Anestesia,Categoria C1,2223.12,0.0,2223.12,0.0
1000079259,Anestesia,Categoria C1,2223.12,6740.18,-4517.06,3.0318561301234306
1000079260,Anestesia,Categoria C1,2223.12,0.0,2223.12,0.0
1000079263,Anestesia,Categoria C1,2223.12,6565.9,-4342.78,2.9534618014322214
1000079265,Anestesia,Categoria C1,2223.12,307.81,1915.31,0.1384585627406528
1000079266,Anestesia,Categoria C1,3410.04,0.0,3410.04,0.0
1000079267,Anestesia,Categoria C1,2223.12,25925.27,-23702.15,11.66166018928353
1000079276,Anestesia,Categoria C1,2223.12,1103.8899999999999,1119.23,0.49654989384288745
1000079278,Anestesia,Categoria C1,4546.72,2298.08,2248.6400000000003,0.5054368863708343
1000079279,Anestesia,Categoria C1,2223.12,2323.26,-100.14000000000033,1.0450448019000325
1000079283,Anestesia,Categoria C1,3410.04,6166.08,-2756.04,1.8082133933912798
1000079289,Anestesia,Categoria C1,2223.12,10216.96,-7993.839999999999,4.595775306776062
1000079294,Anestesia,Categoria C1,2223.12,140.26,2082.8599999999997,0.06309151102954406
1000079297,Anestesia,Categoria C1,2223.12,0.0,2223.12,0.0
1000079299,Anestesia,Categoria C1,3410.04,5247.32,-1837.2799999999997,1.538785468792155
1000079304,Anestesia,Categoria C1,2223.12,2618.8599999999997,-395.7399999999998,1.1780110835222568
1000079320,Anestesia,Categoria C1,1802.36,1220.08,582.28,0.6769346856343904
1000079321,Anestesia,Categoria C1,2223.12,7314.6,-5091.4800000000005,3.2902407427399334
1000079322,Anestesia,Categoria C1,1802.36,0.0,1802.36,0.0
1000079328,Anestesia,Categoria C1,2223.12,0.0,2223.12,0.0
1000079329,Anestesia,Categoria C1,2223.12,7765.92,-5542.8,3.493252725898737
1000079332,Anestesia,Categoria C1,3410.04,0.0,3410.04,0.0
1000079335,Anestesia,Categoria C1,2223.12,13882.17,-11659.05,6.244453740688762
1000079336,Anestesia,Categoria C1,2223.12,551.13,1671.9899999999998,0.24790834502860845
1000079338,Anestesia,Categoria C1,1802.36,979.42,822.9399999999999,0.5434097516589361
1000079340,Anestesia,Categoria C1,2223.12,5371.36,-3148.24,2.416135881104034
1000079341,Anestesia,Categoria C1,2223.12,4795.54,-2572.42,2.1571215229047467
1000079345,Anestesia,Categoria C1,2223.12,1423.56,799.56,0.6403433013062723
1000079347,Anestesia,Categoria C1,1802.36,0.0,1802.36,0.0
1000079352,Anestesia,Categoria C1,1802.36,0.0,1802.36,0.0
1000079354,Anestesia,Categoria C1,2223.12,6433.02,-4209.900000000001,2.8936899492604993
1000079355,Anestesia,Categoria C1,2223.12,4910.57,-2687.45,2.208864118895966
1000079356,Anestesia,Categoria C1,3410.04,9936.74,-6526.7,2.9139658185827733
1000079358,Anestesia,Categoria C1,2223.12,0.0,2223.12,0.0
1000079361,Anestesia,Categoria C1,4546.72,28614.19,-24067.469999999998,6.293369725868318
1000079363,Anestesia,Categoria C1,3410.04,10258.84,-6848.8,3.008422188596028
1000079368,Anestesia,Categoria C1,1802.36,2718.58,-916.22,1.508344614838323
1000079369,Anestesia,Categoria C1,2223.12,8512.05,-6288.929999999999,3.8288756342437655
1000079370,Anestesia,Categoria C1,1802.36,0.0,1802.36,0.0
1000079373,Anestesia,Categoria C1,2223.12,6973.9,-4750.78,3.1369876569865776
1000079377,Anestesia,Categoria C1,2223.12,4248.34,-2025.2200000000003,1.9109809636906692
1000079380,Anestesia,Categoria C1,1802.36,0.0,1802.36,0.0
1000079384,Anestesia,Categoria C1,4546.72,9840.189999999999,-5293.469999999998,2.164239275785621
1000079387,Anestesia,Categoria C1,1802.36,285.27,1517.09,0.15827581615215605
1000079388,Anestesia,Categoria C1,2223.12,2290.5,-67.38000000000011,1.0303087552628738
1000079391,Anestesia,Categoria C1,1802.36,0.0,1802.36,0.0
1000079397,Anestesia,Categoria C1,2223.12,1277.35,945.77,0.5745753715498938
1000079398,Anestesia,Categoria C1,1802.36,0.0,1802.36,0.0
1000079399,Anestesia,Categoria C1,3410.04,2059.31,1350.73,0.6038961419807393
1000079400,Anestesia,Categoria C1,2223.12,4608.41,-2385.29,2.0729470294001224
1000079403,Anestesia,Categoria C1,4546.72,261.63,4285.09,0.05754258014568744
1000079404,Anestesia,Categoria C1,2223.12,0.0,2223.12,0.0
1000079406,Anestesia,Categoria C1,2223.12,12987.53,-10764.41,5.842028320558495
1000079410,Anestesia,Categoria C1,0.0,0.0,0.0,0.0
1000079412,Anestesia,Categoria C1,3410.04,0.0,3410.04,0.0
1000079415,Anestesia,Categoria C1,9093.44,51920.979999999996,-42827.53999999999,5.709718214449096
1000079418,Anestesia,Categoria C1,3410.04,0.0,3410.04,0.0
1000079420,Anestesia,Categoria C1,3410.04,0.0,3410.04,0.0
1000079421,Anestesia,Categoria C1,2223.12,8467.97,-6244.849999999999,3.8090476447515202
1000079422,Anestesia,Categoria C1,2223.12,0.0,2223.12,0.0
1000079430,Anestesia,Categoria C1,1802.36,2562.97,-760.6099999999999,1.4220078119798487
1000079431,Anestesia,Categoria C1,3410.04,343.99,3066.05,0.10087564955249792
1000079445,Anestesia,Categoria C1,1802.36,0.0,1802.36,0.0
1000079446,Anestesia,Categoria C1,2223.12,0.0,2223.12,0.0
1000079448,Anestesia,Categoria C1,2223.12,2295.5,-72.38000000000011,1.0325578466299616
1000079453,Anestesia,Categoria C1,2223.12,0.0,2223.12,0.0
1000079456,Anestesia,Categoria C1,2223.12,3625.15,-1402.0300000000002,1.6306587138795927
1000079458,Anestesia,Categoria C1,2223.12,6477.1,-4253.9800000000005,2.913517938752744
1000079460,Anestesia,Categoria C1,2223.12,0.0,2223.12,0.0
1000079466,Anestesia,Categoria C1,3410.04,3037.2,372.84000000000015,0.8906640391315057
1000079467,Anestesia,Categoria C1,2223.12,0.0,2223.12,0.0
1000079477,Anestesia,Categoria C1,2223.12,0.0,2223.12,0.0
1000079480,Anestesia,Categoria C1,1802.36,0.0,1802.36,0.0
1000079481,Anestesia,Categoria C1,1802.36,0.0,1802.36,0.0
1000079581,Anestesia,Categoria C1,3410.04,11011.53,-7601.490000000001,3.2291498046943734
1000079582,Anestesia,Categoria C1,3410.04,12501.109999999999,-9091.07,3.6659716601564787
1000079583,Anestesia,Categoria C1,1802.36,3379.89,-1577.53,1.8752579950731263
1000079584,Anestesia,Categoria C1,3410.04,6555.55,-3145.51,1.9224261298987695
1000079586,Anestesia,Categoria C1,3410.04,0.0,3410.04,0.0
1000079589,Anestesia,Categoria C1,2223.12,0.0,2223.12,0.0
1000079590,Anestesia,Categoria C1,3410.04,0.0,3410.04,0.0
1000079592,Anestesia,Categoria C1,3410.04,10231.04,-6821.000000000001,3.0002697915566974
1000079593,Anestesia,Categoria C1,2223.12,0.0,2223.12,0.0
1000079596,Anestesia,Categoria C1,3410.04,0.0,3410.04,0.0
1000079602,Anestesia,Categoria C1,2223.12,8082.72,-5859.6,3.6357551549174136
1000079605,Anestesia,Categoria C1,2223.12,0.0,2223.12,0.0
1000079617,Anestesia,Categoria C1,1802.36,0.0,1802.36,0.0
1000079618,Anestesia,Categoria C1,2223.12,0.0,2223.12,0.0
